area,session,object,event,start_bin,stop_bin,center_time_s,obs_auc,null_auc_mean,null_auc_ci95_low,null_auc_ci95_high,p_auc,n_shuffle,cv_n_splits,cv_n_repeats
F5,MonkeyB_Session04,Object2,Event3,24,29,-0.27,0.41333333333333333,0.54704,0.26666666666666666,0.7936666666666664,0.8283433133732535,500,3,1
F5,MonkeyB_Session04,Object2,Event3,25,30,-0.25,0.3466666666666667,0.5061866666666667,0.2533333333333333,0.8069999999999998,0.8622754491017964,500,3,1
F5,MonkeyB_Session04,Object2,Event3,26,31,-0.2299999999999999,0.4666666666666666,0.5053333333333334,0.21333333333333335,0.7333333333333334,0.6487025948103793,500,3,1
F5,MonkeyB_Session04,Object2,Event3,27,32,-0.21,0.49333333333333335,0.5118,0.2533333333333333,0.7866666666666667,0.5548902195608783,500,3,1
F5,MonkeyB_Session04,Object2,Event3,28,33,-0.19,0.5333333333333333,0.5477066666666667,0.25333333333333335,0.8266666666666668,0.5808383233532934,500,3,1
F5,MonkeyB_Session04,Object2,Event3,29,34,-0.17,0.37333333333333335,0.53872,0.273,0.8000000000000002,0.8882235528942116,500,3,1
F5,MonkeyB_Session04,Object2,Event3,30,35,-0.15,0.5333333333333333,0.5345066666666667,0.2533333333333333,0.7600000000000001,0.5449101796407185,500,3,1
F5,MonkeyB_Session04,Object2,Event3,31,36,-0.13,0.48,0.5431200000000002,0.3066666666666667,0.7866666666666667,0.6926147704590818,500,3,1
F5,MonkeyB_Session04,Object2,Event3,32,37,-0.1099999999999999,0.4533333333333334,0.5112266666666667,0.22666666666666666,0.7600000000000001,0.6347305389221557,500,3,1
F5,MonkeyB_Session04,Object2,Event3,33,38,-0.09,0.6666666666666666,0.5171733333333334,0.25333333333333335,0.7866666666666667,0.15568862275449102,500,3,1
F5,MonkeyB_Session04,Object2,Event3,34,39,-0.07,0.7999999999999999,0.5018933333333333,0.19999999999999998,0.7803333333333331,0.01996007984031936,500,3,1
F5,MonkeyB_Session04,Object2,Event3,35,40,-0.05,0.84,0.5135733333333333,0.24,0.7733333333333334,0.007984031936127744,500,3,1
F5,MonkeyB_Session04,Object2,Event3,36,41,-0.03,0.52,0.5245333333333334,0.24633333333333335,0.7866666666666667,0.5369261477045908,500,3,1
F5,MonkeyB_Session04,Object2,Event3,37,42,-0.01,0.7333333333333334,0.5336266666666667,0.2863333333333334,0.8000000000000002,0.08782435129740519,500,3,1
F5,MonkeyB_Session04,Object2,Event3,38,43,0.01,0.56,0.5058400000000001,0.22666666666666668,0.7936666666666665,0.3473053892215569,500,3,1
F5,MonkeyB_Session04,Object2,Event3,39,44,0.03,0.5866666666666667,0.51232,0.24,0.7733333333333334,0.3333333333333333,500,3,1
F5,MonkeyB_Session04,Object2,Event3,40,45,0.0499999999999999,0.8000000000000002,0.4770666666666667,0.19999999999999998,0.7536666666666665,0.013972055888223553,500,3,1
F5,MonkeyB_Session04,Object2,Event3,41,46,0.0699999999999999,0.6666666666666666,0.45866666666666667,0.17333333333333334,0.76,0.09780439121756487,500,3,1
F5,MonkeyB_Session04,Object2,Event3,42,47,0.0899999999999999,0.68,0.5073333333333334,0.233,0.7733333333333334,0.12574850299401197,500,3,1
F5,MonkeyB_Session04,Object2,Event3,43,48,0.1099999999999999,0.6666666666666666,0.48704000000000003,0.17966666666666667,0.7466666666666667,0.13972055888223553,500,3,1
F5,MonkeyB_Session04,Object2,Event3,44,49,0.13,0.6533333333333333,0.5048533333333334,0.24,0.7600000000000001,0.1596806387225549,500,3,1
F5,MonkeyB_Session04,Object2,Event3,45,50,0.15,0.6133333333333334,0.5130133333333333,0.24,0.7936666666666665,0.2654690618762475,500,3,1
F5,MonkeyB_Session04,Object2,Event3,46,51,0.1699999999999999,0.36000000000000004,0.5254133333333334,0.233,0.7936666666666664,0.8862275449101796,500,3,1
F5,MonkeyB_Session04,Object2,Event3,47,52,0.1899999999999999,0.28,0.4983466666666667,0.19999999999999996,0.7866666666666667,0.8962075848303394,500,3,1
F5,MonkeyB_Session04,Object2,Event3,48,53,0.2099999999999999,0.4266666666666667,0.46989333333333333,0.18666666666666668,0.7466666666666667,0.6167664670658682,500,3,1
F5,MonkeyB_Session04,Object2,Event3,49,54,0.2299999999999999,0.68,0.51168,0.233,0.7733333333333334,0.13972055888223553,500,3,1
F5,MonkeyB_Session04,Object2,Event3,50,55,0.25,0.46666666666666673,0.4529066666666667,0.16,0.7466666666666667,0.4411177644710579,500,3,1
F5,MonkeyB_Session04,Object2,Event3,51,56,0.27,0.6666666666666666,0.4520533333333333,0.15300000000000002,0.7466666666666667,0.08982035928143713,500,3,1
F5,MonkeyB_Session04,Object2,Event3,52,57,0.29,0.37333333333333335,0.47472000000000003,0.18666666666666668,0.7536666666666665,0.7624750499001997,500,3,1
F5,MonkeyB_Session04,Object2,Event3,53,58,0.31,0.43999999999999995,0.49882666666666664,0.24,0.7669999999999998,0.6626746506986028,500,3,1
F5,MonkeyB_Session04,Object2,Event3,54,59,0.33,0.36000000000000004,0.5040266666666667,0.22666666666666666,0.7733333333333334,0.8343313373253493,500,3,1
F5,MonkeyB_Session04,Object2,Event3,55,60,0.3500000000000001,0.8133333333333334,0.5025066666666667,0.22666666666666666,0.7733333333333334,0.013972055888223553,500,3,1
F5,MonkeyB_Session04,Object2,Event3,56,61,0.3699999999999999,0.84,0.48205333333333333,0.22666666666666666,0.7333333333333334,0.00998003992015968,500,3,1
F5,MonkeyB_Session04,Object2,Event3,57,62,0.3899999999999999,0.68,0.5312533333333334,0.2596666666666667,0.7866666666666667,0.1536926147704591,500,3,1
F5,MonkeyB_Session04,Object2,Event3,58,63,0.4099999999999999,0.6933333333333334,0.5164000000000001,0.20000000000000004,0.7866666666666667,0.11976047904191617,500,3,1
F5,MonkeyB_Session04,Object2,Event3,59,64,0.4299999999999999,0.7866666666666667,0.5162933333333334,0.2596666666666667,0.7866666666666667,0.031936127744510975,500,3,1
F5,MonkeyB_Session04,Object2,Event3,60,65,0.4499999999999999,0.7200000000000001,0.47781333333333337,0.193,0.7803333333333331,0.059880239520958084,500,3,1
F5,MonkeyB_Session04,Object2,Event3,61,66,0.47,0.6266666666666667,0.47309333333333337,0.18666666666666665,0.7600000000000001,0.15169660678642716,500,3,1
F5,MonkeyB_Session04,Object2,Event3,62,67,0.49,0.6266666666666666,0.48981333333333327,0.2,0.7733333333333334,0.19760479041916168,500,3,1
F5,MonkeyB_Session04,Object2,Event3,63,68,0.51,0.49333333333333335,0.4829866666666667,0.2,0.7600000000000001,0.5029940119760479,500,3,1
F5,MonkeyB_Session04,Object2,Event3,64,69,0.53,0.4266666666666667,0.4892266666666667,0.21333333333333335,0.7466666666666667,0.6786427145708582,500,3,1
F5,MonkeyB_Session04,Object2,Event3,65,70,0.55,0.7066666666666667,0.4809333333333334,0.2063333333333333,0.7403333333333331,0.05389221556886228,500,3,1
F5,MonkeyB_Session04,Object3,Event1,0,5,-0.15,0.5066666666666667,0.48480000000000006,0.21333333333333332,0.7466666666666667,0.4530938123752495,500,3,1
F5,MonkeyB_Session04,Object3,Event1,1,6,-0.13,0.6666666666666666,0.5207466666666667,0.233,0.7733333333333334,0.16966067864271456,500,3,1
F5,MonkeyB_Session04,Object3,Event1,2,7,-0.11,0.5599999999999999,0.5220533333333333,0.24,0.8069999999999998,0.40718562874251496,500,3,1
F5,MonkeyB_Session04,Object3,Event1,3,8,-0.09,0.64,0.5115733333333334,0.24000000000000002,0.7873333333333329,0.1996007984031936,500,3,1
F5,MonkeyB_Session04,Object3,Event1,4,9,-0.07,0.4133333333333334,0.5236533333333333,0.25333333333333335,0.7803333333333331,0.782435129740519,500,3,1
F5,MonkeyB_Session04,Object3,Event1,5,10,-0.05,0.5466666666666667,0.52088,0.21333333333333335,0.7733333333333334,0.46107784431137727,500,3,1
F5,MonkeyB_Session04,Object3,Event1,6,11,-0.03,0.5866666666666668,0.5169333333333334,0.24,0.7733333333333334,0.35129740518962077,500,3,1
F5,MonkeyB_Session04,Object3,Event1,7,12,-0.01,0.5866666666666667,0.5000800000000001,0.25333333333333335,0.7733333333333334,0.31137724550898205,500,3,1
F5,MonkeyB_Session04,Object3,Event1,8,13,0.0099999999999999,0.4266666666666667,0.4913333333333333,0.24,0.7669999999999998,0.6666666666666666,500,3,1
F5,MonkeyB_Session04,Object3,Event1,9,14,0.03,0.5733333333333334,0.5090133333333334,0.21333333333333335,0.7866666666666667,0.36327345309381237,500,3,1
F5,MonkeyB_Session04,Object3,Event1,10,15,0.0499999999999999,0.56,0.5102666666666668,0.22666666666666666,0.7669999999999998,0.39520958083832336,500,3,1
F5,MonkeyB_Session04,Object3,Event1,11,16,0.07,0.5466666666666667,0.5063733333333333,0.22666666666666666,0.7733333333333334,0.4291417165668663,500,3,1
F5,MonkeyB_Session04,Object3,Event1,12,17,0.0899999999999999,0.6000000000000001,0.48512,0.193,0.7600000000000001,0.2315369261477046,500,3,1
F5,MonkeyB_Session04,Object3,Event1,13,18,0.1099999999999999,0.7466666666666667,0.5036533333333333,0.25966666666666666,0.7999999999999999,0.05389221556886228,500,3,1
F5,MonkeyB_Session04,Object3,Event1,14,19,0.13,0.5733333333333334,0.4800266666666667,0.21333333333333332,0.7733333333333334,0.2694610778443114,500,3,1
F5,MonkeyB_Session04,Object3,Event1,15,20,0.15,0.5733333333333334,0.4587466666666667,0.17333333333333334,0.7466666666666667,0.24750499001996007,500,3,1
F5,MonkeyB_Session04,Object3,Event1,16,21,0.1699999999999999,0.26666666666666666,0.47701333333333334,0.22666666666666666,0.7333333333333334,0.9281437125748503,500,3,1
F5,MonkeyB_Session04,Object3,Event1,17,22,0.19,0.25333333333333335,0.4720266666666667,0.2133333333333333,0.7536666666666665,0.936127744510978,500,3,1
F5,MonkeyB_Session04,Object3,Event1,18,23,0.21,0.37333333333333335,0.46826666666666666,0.19999999999999998,0.7600000000000001,0.7604790419161677,500,3,1
F5,MonkeyB_Session04,Object3,Event1,19,24,0.2299999999999999,0.43999999999999995,0.51776,0.25333333333333335,0.7733333333333334,0.7325349301397206,500,3,1
F5,MonkeyB_Session04,Object3,Event1,20,25,0.25,0.17333333333333334,0.4624000000000001,0.153,0.7733333333333334,0.9720558882235529,500,3,1
F5,MonkeyB_Session04,Object3,Event1,21,26,0.27,0.16,0.46904,0.19999999999999998,0.7600000000000001,0.9940119760479041,500,3,1
F5,MonkeyB_Session04,Object3,Event1,22,27,0.29,0.41333333333333333,0.48552,0.19300000000000003,0.7466666666666667,0.6926147704590818,500,3,1
F5,MonkeyB_Session04,Object3,Event1,23,28,0.31,0.4933333333333334,0.4529066666666667,0.17966666666666667,0.7269999999999998,0.3912175648702595,500,3,1
F5,MonkeyB_Session04,Object3,Event1,24,29,0.33,0.5466666666666667,0.5012266666666667,0.21966666666666665,0.7669999999999998,0.3852295409181637,500,3,1
F5,MonkeyB_Session04,Object3,Event1,25,30,0.35,0.52,0.50336,0.24,0.7733333333333334,0.47305389221556887,500,3,1
F5,MonkeyB_Session04,Object3,Event1,26,31,0.37,0.3866666666666667,0.5056266666666667,0.233,0.7600000000000001,0.8183632734530938,500,3,1
F5,MonkeyB_Session04,Object3,Event1,27,32,0.3899999999999999,0.48,0.51656,0.233,0.7866666666666667,0.6087824351297405,500,3,1
F5,MonkeyB_Session04,Object3,Event1,28,33,0.41,0.49333333333333335,0.5606133333333333,0.25333333333333335,0.8133333333333335,0.7045908183632734,500,3,1
F5,MonkeyB_Session04,Object3,Event1,29,34,0.43,0.29333333333333333,0.5013866666666666,0.19999999999999998,0.7936666666666665,0.9101796407185628,500,3,1
F5,MonkeyB_Session04,Object3,Event1,30,35,0.45,0.48,0.5446666666666667,0.28,0.8000000000000002,0.6806387225548902,500,3,1
F5,MonkeyB_Session04,Object3,Event1,31,36,0.47,0.6000000000000001,0.5077600000000001,0.21966666666666668,0.7733333333333334,0.25948103792415167,500,3,1
F5,MonkeyB_Session04,Object3,Event1,32,37,0.49,0.64,0.5388,0.273,0.7803333333333331,0.25349301397205587,500,3,1
F5,MonkeyB_Session04,Object3,Event1,33,38,0.51,0.5333333333333333,0.52056,0.2533333333333333,0.7866666666666667,0.49101796407185627,500,3,1
F5,MonkeyB_Session04,Object3,Event1,34,39,0.53,0.48,0.5255466666666666,0.28,0.7669999999999998,0.6606786427145709,500,3,1
F5,MonkeyB_Session04,Object3,Event1,35,40,0.55,0.5466666666666667,0.5223466666666666,0.21333333333333335,0.7803333333333331,0.46107784431137727,500,3,1
F5,MonkeyB_Session04,Object3,Event1,36,41,0.5700000000000001,0.6266666666666668,0.51024,0.2596666666666667,0.7733333333333334,0.2155688622754491,500,3,1
F5,MonkeyB_Session04,Object3,Event1,37,42,0.5900000000000001,0.41333333333333333,0.5266666666666667,0.25333333333333335,0.8133333333333335,0.7984031936127745,500,3,1
F5,MonkeyB_Session04,Object3,Event1,38,43,0.6100000000000001,0.5466666666666667,0.50608,0.24,0.7466666666666667,0.4091816367265469,500,3,1
F5,MonkeyB_Session04,Object3,Event1,39,44,0.6300000000000001,0.3866666666666667,0.47256000000000004,0.17333333333333334,0.7600000000000001,0.7125748502994012,500,3,1
F5,MonkeyB_Session04,Object3,Event1,40,45,0.6499999999999999,0.6666666666666666,0.4737066666666667,0.21333333333333332,0.7403333333333331,0.08383233532934131,500,3,1
F5,MonkeyB_Session04,Object3,Event1,41,46,0.6699999999999999,0.7600000000000001,0.45890666666666663,0.16,0.7466666666666667,0.01996007984031936,500,3,1
F5,MonkeyB_Session04,Object3,Event1,42,47,0.69,0.52,0.4859466666666667,0.19999999999999998,0.7600000000000001,0.42714570858283435,500,3,1
F5,MonkeyB_Session04,Object3,Event1,43,48,0.71,0.39999999999999997,0.4632266666666667,0.16633333333333336,0.7568333333333332,0.6746506986027944,500,3,1
F5,MonkeyB_Session04,Object3,Event1,44,49,0.73,0.3333333333333333,0.48472000000000004,0.2196666666666667,0.7600000000000001,0.8582834331337326,500,3,1
F5,MonkeyB_Session04,Object3,Event1,45,50,0.75,0.3066666666666667,0.51576,0.2533333333333333,0.7866666666666667,0.9221556886227545,500,3,1
F5,MonkeyB_Session04,Object3,Event3,0,5,-0.75,0.41333333333333333,0.5225866666666665,0.24,0.7803333333333331,0.7884231536926147,500,3,1
F5,MonkeyB_Session04,Object3,Event3,1,6,-0.73,0.5066666666666667,0.4997333333333334,0.2133333333333333,0.7733333333333334,0.5089820359281437,500,3,1
F5,MonkeyB_Session04,Object3,Event3,2,7,-0.7100000000000001,0.56,0.49864,0.24,0.7466666666666667,0.3313373253493014,500,3,1
F5,MonkeyB_Session04,Object3,Event3,3,8,-0.6900000000000001,0.3466666666666667,0.4929333333333334,0.18666666666666668,0.7669999999999998,0.8383233532934131,500,3,1
F5,MonkeyB_Session04,Object3,Event3,4,9,-0.67,0.5066666666666667,0.49266666666666675,0.18666666666666668,0.7600000000000001,0.48502994011976047,500,3,1
F5,MonkeyB_Session04,Object3,Event3,5,10,-0.65,0.5066666666666667,0.4799466666666667,0.20000000000000004,0.7936666666666665,0.4171656686626746,500,3,1
F5,MonkeyB_Session04,Object3,Event3,6,11,-0.63,0.68,0.45584,0.19299999999999998,0.7466666666666667,0.06986027944111776,500,3,1
F5,MonkeyB_Session04,Object3,Event3,7,12,-0.6100000000000001,0.6266666666666667,0.45304,0.16633333333333336,0.7333333333333334,0.14171656686626746,500,3,1
F5,MonkeyB_Session04,Object3,Event3,8,13,-0.5900000000000001,0.7200000000000001,0.5118666666666667,0.233,0.7866666666666667,0.08383233532934131,500,3,1
F5,MonkeyB_Session04,Object3,Event3,9,14,-0.5700000000000001,0.5866666666666668,0.4802133333333334,0.2,0.7669999999999998,0.25349301397205587,500,3,1
F5,MonkeyB_Session04,Object3,Event3,10,15,-0.55,0.5866666666666667,0.46376000000000006,0.193,0.7600000000000001,0.22954091816367264,500,3,1
F5,MonkeyB_Session04,Object3,Event3,11,16,-0.53,0.3333333333333333,0.49837333333333333,0.22666666666666666,0.7600000000000001,0.872255489021956,500,3,1
F5,MonkeyB_Session04,Object3,Event3,12,17,-0.51,0.4000000000000001,0.5085066666666667,0.24633333333333332,0.7600000000000001,0.7764471057884231,500,3,1
F5,MonkeyB_Session04,Object3,Event3,13,18,-0.49,0.7200000000000001,0.5184000000000001,0.233,0.7600000000000001,0.07784431137724551,500,3,1
F5,MonkeyB_Session04,Object3,Event3,14,19,-0.47,0.6133333333333334,0.5344,0.2533333333333333,0.8000000000000002,0.31137724550898205,500,3,1
F5,MonkeyB_Session04,Object3,Event3,15,20,-0.45,0.7066666666666667,0.5297333333333334,0.27999999999999997,0.7866666666666667,0.10578842315369262,500,3,1
F5,MonkeyB_Session04,Object3,Event3,16,21,-0.43,0.5066666666666667,0.53696,0.26666666666666666,0.7936666666666665,0.6207584830339321,500,3,1
F5,MonkeyB_Session04,Object3,Event3,17,22,-0.41,0.4266666666666667,0.49824,0.233,0.7803333333333331,0.6866267465069861,500,3,1
F5,MonkeyB_Session04,Object3,Event3,18,23,-0.39,0.2133333333333333,0.5062133333333334,0.22666666666666668,0.7733333333333334,0.9860279441117764,500,3,1
F5,MonkeyB_Session04,Object3,Event3,19,24,-0.37,0.4266666666666667,0.5120533333333332,0.22666666666666668,0.7866666666666667,0.7025948103792415,500,3,1
F5,MonkeyB_Session04,Object3,Event3,20,25,-0.35,0.5333333333333333,0.52944,0.24,0.7936666666666664,0.530938123752495,500,3,1
F5,MonkeyB_Session04,Object3,Event3,21,26,-0.33,0.5333333333333333,0.5130933333333333,0.21333333333333335,0.7733333333333334,0.49101796407185627,500,3,1
F5,MonkeyB_Session04,Object3,Event3,22,27,-0.31,0.6933333333333334,0.48175999999999997,0.18666666666666668,0.7600000000000001,0.07784431137724551,500,3,1
F5,MonkeyB_Session04,Object3,Event3,23,28,-0.29,0.5733333333333334,0.4998133333333334,0.24,0.7600000000000001,0.30538922155688625,500,3,1
F5,MonkeyB_Session04,Object3,Event3,24,29,-0.27,0.64,0.4781066666666667,0.21333333333333335,0.7466666666666667,0.1497005988023952,500,3,1
F5,MonkeyB_Session04,Object3,Event3,25,30,-0.25,0.38666666666666666,0.4941333333333333,0.21333333333333335,0.7733333333333334,0.7684630738522954,500,3,1
F5,MonkeyB_Session04,Object3,Event3,26,31,-0.2299999999999999,0.48,0.4822666666666667,0.24633333333333338,0.7333333333333334,0.5349301397205589,500,3,1
F5,MonkeyB_Session04,Object3,Event3,27,32,-0.21,0.42666666666666675,0.48584000000000005,0.2133333333333333,0.7403333333333331,0.6666666666666666,500,3,1
F5,MonkeyB_Session04,Object3,Event3,28,33,-0.19,0.5866666666666666,0.48312,0.2,0.7536666666666665,0.2714570858283433,500,3,1
F5,MonkeyB_Session04,Object3,Event3,29,34,-0.17,0.68,0.5026133333333334,0.24,0.7733333333333334,0.11976047904191617,500,3,1
F5,MonkeyB_Session04,Object3,Event3,30,35,-0.15,0.64,0.5196266666666667,0.273,0.7733333333333334,0.2215568862275449,500,3,1
F5,MonkeyB_Session04,Object3,Event3,31,36,-0.13,0.6533333333333333,0.4886133333333334,0.24,0.7600000000000001,0.15568862275449102,500,3,1
F5,MonkeyB_Session04,Object3,Event3,32,37,-0.1099999999999999,0.5466666666666667,0.49463999999999997,0.2196666666666667,0.7600000000000001,0.38922155688622756,500,3,1
F5,MonkeyB_Session04,Object3,Event3,33,38,-0.09,0.32,0.47536,0.19999999999999998,0.7466666666666667,0.8782435129740519,500,3,1
F5,MonkeyB_Session04,Object3,Event3,34,39,-0.07,0.6,0.5092800000000001,0.21333333333333332,0.7936666666666664,0.313373253493014,500,3,1
F5,MonkeyB_Session04,Object3,Event3,35,40,-0.05,0.45333333333333337,0.49648000000000003,0.19300000000000003,0.7866666666666667,0.6067864271457086,500,3,1
F5,MonkeyB_Session04,Object3,Event3,36,41,-0.03,0.5466666666666667,0.5129066666666667,0.23999999999999996,0.7866666666666667,0.4111776447105788,500,3,1
F5,MonkeyB_Session04,Object3,Event3,37,42,-0.01,0.44,0.48410666666666674,0.21266666666666673,0.7600000000000001,0.6107784431137725,500,3,1
F5,MonkeyB_Session04,Object3,Event3,38,43,0.01,0.68,0.5186933333333333,0.25333333333333335,0.7866666666666667,0.13572854291417166,500,3,1
F5,MonkeyB_Session04,Object3,Event3,39,44,0.03,0.7466666666666667,0.4876266666666667,0.2196666666666667,0.7600000000000001,0.03992015968063872,500,3,1
F5,MonkeyB_Session04,Object3,Event3,40,45,0.0499999999999999,0.6666666666666666,0.50576,0.24633333333333335,0.8000000000000002,0.15768463073852296,500,3,1
F5,MonkeyB_Session04,Object3,Event3,41,46,0.0699999999999999,0.7333333333333334,0.48608000000000007,0.21333333333333335,0.7733333333333334,0.043912175648702596,500,3,1
F5,MonkeyB_Session04,Object3,Event3,42,47,0.0899999999999999,0.6533333333333334,0.4912533333333333,0.22666666666666666,0.7600000000000001,0.1157684630738523,500,3,1
F5,MonkeyB_Session04,Object3,Event3,43,48,0.1099999999999999,0.48000000000000004,0.4939200000000001,0.20000000000000004,0.8,0.5229540918163673,500,3,1
F5,MonkeyB_Session04,Object3,Event3,44,49,0.13,0.52,0.50056,0.19999999999999998,0.7866666666666667,0.48902195608782434,500,3,1
F5,MonkeyB_Session04,Object3,Event3,45,50,0.15,0.18666666666666668,0.49304000000000003,0.20633333333333334,0.7600000000000001,0.9820359281437125,500,3,1
F5,MonkeyB_Session04,Object3,Event3,46,51,0.1699999999999999,0.49333333333333335,0.5158666666666668,0.24,0.7733333333333334,0.5948103792415169,500,3,1
F5,MonkeyB_Session04,Object3,Event3,47,52,0.1899999999999999,0.4666666666666666,0.5241600000000001,0.24633333333333338,0.7866666666666667,0.6946107784431138,500,3,1
F5,MonkeyB_Session04,Object3,Event3,48,53,0.2099999999999999,0.38666666666666666,0.52288,0.25333333333333335,0.8133333333333335,0.8283433133732535,500,3,1
F5,MonkeyB_Session04,Object3,Event3,49,54,0.2299999999999999,0.22666666666666666,0.5147999999999999,0.24,0.8000000000000002,0.9780439121756487,500,3,1
F5,MonkeyB_Session04,Object3,Event3,50,55,0.25,0.5066666666666667,0.5250666666666666,0.2596666666666667,0.7669999999999998,0.5748502994011976,500,3,1
F5,MonkeyB_Session04,Object3,Event3,51,56,0.27,0.6466666666666666,0.5027333333333334,0.24,0.7669999999999998,0.1536926147704591,500,3,1
F5,MonkeyB_Session04,Object3,Event3,52,57,0.29,0.7333333333333334,0.48248,0.17966666666666667,0.7936666666666664,0.06387225548902195,500,3,1
F5,MonkeyB_Session04,Object3,Event3,53,58,0.31,0.7600000000000001,0.47338666666666673,0.18666666666666665,0.7733333333333334,0.033932135728542916,500,3,1
F5,MonkeyB_Session04,Object3,Event3,54,59,0.33,0.6933333333333334,0.46842666666666666,0.17966666666666667,0.7803333333333331,0.09580838323353294,500,3,1
F5,MonkeyB_Session04,Object3,Event3,55,60,0.3500000000000001,0.7333333333333334,0.45650666666666667,0.1796666666666667,0.7466666666666667,0.043912175648702596,500,3,1
F5,MonkeyB_Session04,Object3,Event3,56,61,0.3699999999999999,0.8133333333333335,0.46912,0.18666666666666668,0.7403333333333331,0.00998003992015968,500,3,1
F5,MonkeyB_Session04,Object3,Event3,57,62,0.3899999999999999,0.7866666666666667,0.4785866666666667,0.2133333333333333,0.7536666666666665,0.015968063872255488,500,3,1
F5,MonkeyB_Session04,Object3,Event3,58,63,0.4099999999999999,0.68,0.47909333333333337,0.2,0.7466666666666667,0.09381237524950099,500,3,1
F5,MonkeyB_Session04,Object3,Event3,59,64,0.4299999999999999,0.7866666666666666,0.48594666666666664,0.21333333333333335,0.7333333333333334,0.00998003992015968,500,3,1
F5,MonkeyB_Session04,Object3,Event3,60,65,0.4499999999999999,0.6666666666666666,0.5131466666666666,0.25333333333333335,0.7936666666666665,0.15568862275449102,500,3,1
F5,MonkeyB_Session04,Object3,Event3,61,66,0.47,0.6666666666666666,0.5318933333333334,0.25333333333333335,0.7733333333333334,0.1536926147704591,500,3,1
F5,MonkeyB_Session04,Object3,Event3,62,67,0.49,0.7600000000000001,0.5186933333333333,0.233,0.7669999999999998,0.03792415169660679,500,3,1
F5,MonkeyB_Session04,Object3,Event3,63,68,0.51,0.84,0.5118133333333333,0.24633333333333332,0.7466666666666667,0.007984031936127744,500,3,1
F5,MonkeyB_Session04,Object3,Event3,64,69,0.53,0.88,0.50408,0.20633333333333334,0.7866666666666666,0.005988023952095809,500,3,1
F5,MonkeyB_Session04,Object3,Event3,65,70,0.55,0.8266666666666668,0.5229066666666667,0.25333333333333335,0.7733333333333334,0.007984031936127744,500,3,1
F5,MonkeyB_Session06,Object1,Event1,0,5,-0.15,0.3066666666666667,0.5041599999999999,0.21333333333333335,0.7701666666666664,0.8942115768463074,500,3,1
F5,MonkeyB_Session06,Object1,Event1,1,6,-0.13,0.42,0.51452,0.233,0.7501666666666665,0.7624750499001997,500,3,1
F5,MonkeyB_Session06,Object1,Event1,2,7,-0.11,0.20666666666666667,0.5071066666666667,0.21333333333333335,0.7733333333333334,0.9820359281437125,500,3,1
F5,MonkeyB_Session06,Object1,Event1,3,8,-0.09,0.5733333333333334,0.5378400000000001,0.2765,0.7936666666666664,0.4091816367265469,500,3,1
F5,MonkeyB_Session06,Object1,Event1,4,9,-0.07,0.6,0.5241733333333334,0.25333333333333335,0.7866666666666667,0.3333333333333333,500,3,1
F5,MonkeyB_Session06,Object1,Event1,5,10,-0.05,0.5599999999999999,0.5479733333333333,0.2733333333333333,0.7933333333333333,0.5029940119760479,500,3,1
F5,MonkeyB_Session06,Object1,Event1,6,11,-0.03,0.5733333333333334,0.5179466666666667,0.22666666666666666,0.7733333333333334,0.39520958083832336,500,3,1
F5,MonkeyB_Session06,Object1,Event1,7,12,-0.01,0.5133333333333333,0.5000399999999999,0.21333333333333335,0.7936666666666665,0.47305389221556887,500,3,1
F5,MonkeyB_Session06,Object1,Event1,8,13,0.0099999999999999,0.2333333333333333,0.5095466666666667,0.233,0.8101666666666665,0.9740518962075848,500,3,1
F5,MonkeyB_Session06,Object1,Event1,9,14,0.03,0.3866666666666667,0.5272533333333334,0.26,0.7803333333333331,0.8243512974051896,500,3,1
F5,MonkeyB_Session06,Object1,Event1,10,15,0.0499999999999999,0.3466666666666667,0.52824,0.25333333333333335,0.8034999999999999,0.8862275449101796,500,3,1
F5,MonkeyB_Session06,Object1,Event1,11,16,0.07,0.3466666666666667,0.5084,0.19999999999999998,0.7866666666666667,0.8622754491017964,500,3,1
F5,MonkeyB_Session06,Object1,Event1,12,17,0.0899999999999999,0.6133333333333334,0.49781333333333333,0.21333333333333337,0.7733333333333334,0.24750499001996007,500,3,1
F5,MonkeyB_Session06,Object1,Event1,13,18,0.1099999999999999,0.6666666666666666,0.46585333333333334,0.18666666666666668,0.7269999999999998,0.11377245508982035,500,3,1
F5,MonkeyB_Session06,Object1,Event1,14,19,0.13,0.6666666666666666,0.4981866666666667,0.18666666666666668,0.7733333333333334,0.13972055888223553,500,3,1
F5,MonkeyB_Session06,Object1,Event1,15,20,0.15,0.44,0.5103733333333333,0.24983333333333335,0.7701666666666666,0.6686626746506986,500,3,1
F5,MonkeyB_Session06,Object1,Event1,16,21,0.1699999999999999,0.27999999999999997,0.4776533333333334,0.20316666666666666,0.7501666666666665,0.9001996007984032,500,3,1
F5,MonkeyB_Session06,Object1,Event1,17,22,0.19,0.2866666666666666,0.5144666666666667,0.24,0.7368333333333331,0.936127744510978,500,3,1
F5,MonkeyB_Session06,Object1,Event1,18,23,0.21,0.36000000000000004,0.5342666666666667,0.26666666666666666,0.7999999999999999,0.8982035928143712,500,3,1
F5,MonkeyB_Session06,Object1,Event1,19,24,0.2299999999999999,0.32,0.5323600000000002,0.25333333333333335,0.7866666666666667,0.9401197604790419,500,3,1
