area,session,object,event,interval_start,interval_stop,n_neurons,n_bins,n_trials_exe_go,n_trials_obs_go,n_trials_obs_nogo,n_pcs_raw,n_pcs_centered,dist_exe_obs_mean,dist_go_nogo_mean,dist_exe_nogo_mean,dist_go_nogo_centered_mean,vel_cos_exe_obs_mean,vel_cos_go_nogo_mean,angle_exe_obs_min,angle_go_nogo_min,angle_exe_nogo_min,dec_obs_go_nogo_acc_full,dec_obs_go_nogo_auc_full,dec_obs_go_nogo_acc_pre,dec_obs_go_nogo_auc_pre,dec_obs_go_nogo_acc_post,dec_obs_go_nogo_auc_post,dec_exe_obs_acc_full,dec_exe_obs_auc_full,perm_obs_go_nogo_auc,perm_obs_go_nogo_auc_p,perm_obs_go_nogo_acc,perm_obs_go_nogo_acc_p,boot_obs_go_nogo_auc_mean,boot_obs_go_nogo_auc_ci95_low,boot_obs_go_nogo_auc_ci95_high,boot_obs_go_nogo_acc_mean,boot_obs_go_nogo_acc_ci95_low,boot_obs_go_nogo_acc_ci95_high
F6,MonkeyB_Session05,Object2,Event3,-0.8,0.6,9,70,12,12,12,8,8,1.4577386134777364,1.222474302740561,1.410491857634048,1.2366051091402166,0.0308814637750482,-0.0172007964313527,0.0,0.0,0.0,0.675,0.7466666666666666,0.691,0.81,0.617,0.6966666666666665,1.0,1.0,0.7466666666666666,0.0398671096345514,0.675,0.0465116279069767,0.8867555555555555,0.7573749999999999,0.9916666666666666,0.82267,0.710475,0.95305
F6,MonkeyB_Session05,Object3,Event1,-0.2,0.8,9,50,12,12,12,8,8,1.2627753361070804,1.1422704565295343,1.1389074834011876,1.160670251239905,-0.1333046862230121,-0.1689427604935104,0.0,0.0,2.1073424255447017e-08,0.649,0.7033333333333333,0.397,0.3416666666666666,0.7559999999999999,0.8416666666666666,0.8819999999999999,0.9683333333333332,0.7033333333333333,0.0697674418604651,0.649,0.0697674418604651,0.8102,0.6190416666666667,0.96675,0.7604033333333333,0.591225,0.917525
F6,MonkeyB_Session05,Object3,Event3,-0.8,0.6,9,70,12,12,12,8,8,1.4986602285272486,1.2325842591554077,1.4487747051060882,1.2517039629654316,-0.0185435689928729,0.0236652300005625,0.0,0.0,1.4901161193847656e-08,0.679,0.8016666666666667,0.562,0.5866666666666667,0.7569999999999999,0.9149999999999998,0.958,1.0,0.8016666666666667,0.0166112956810631,0.679,0.0564784053156146,0.8883666666666666,0.7407083333333333,0.9942083333333334,0.81951,0.645,0.950525
F6,MonkeyB_Session06,Object1,Event1,-0.2,0.8,6,50,12,12,12,6,6,1.2342282193568783,0.6837269522160484,1.2302935790981984,0.6922604726918127,0.1384129276066125,-0.1396735658617368,0.0,0.0,0.0,0.488,0.4733333333333333,0.6140000000000001,0.6058333333333333,0.4539999999999999,0.4325,0.955,1.0,0.4733333333333333,0.6046511627906976,0.488,0.5614617940199336,0.6571388888888888,0.3429999999999999,0.9169166666666664,0.6353,0.3781249999999999,0.8440999999999999
F6,MonkeyB_Session06,Object1,Event3,-0.8,0.6,6,70,12,12,12,6,6,1.0647478153151615,0.8248545911202528,1.0427318718997094,0.8373128546075576,-0.0113310421739117,-0.0743489346716406,0.0,2.5651421253680096e-17,0.0,0.535,0.5816666666666667,0.492,0.5533333333333333,0.6560000000000001,0.725,0.8579999999999999,0.87,0.5816666666666667,0.3222591362126246,0.535,0.3687707641196013,0.7662888888888889,0.5284583333333334,0.9425416666666664,0.7024466666666666,0.5188,0.8830499999999999
F6,MonkeyB_Session06,Object2,Event1,-0.2,0.8,6,50,12,12,12,6,6,1.193063174620751,0.7938405422430239,1.18419077035801,0.8051865612465913,0.0945031786660996,-0.1023012724304107,0.0,0.0,0.0,0.518,0.4799999999999999,0.452,0.4875,0.4479999999999999,0.415,0.8590000000000001,0.925,0.4799999999999999,0.6046511627906976,0.518,0.4219269102990033,0.6638277777777777,0.3281666666666667,0.91175,0.6434633333333334,0.42065,0.8582499999999997
F6,MonkeyB_Session06,Object2,Event3,-0.8,0.6,6,70,12,12,12,6,6,1.1255509340108172,0.7737420734978541,1.1267192116280955,0.7855480801622827,-0.0667387258296685,0.1055849829283078,0.0,0.0,0.0,0.5010000000000001,0.64,0.485,0.4616666666666667,0.638,0.7233333333333333,0.992,1.0,0.64,0.1594684385382059,0.5010000000000001,0.4385382059800664,0.7703666666666668,0.5374583333333333,0.9392083333333332,0.6819833333333333,0.457,0.85905
F6,MonkeyB_Session06,Object3,Event1,-0.2,0.8,6,50,12,12,12,6,6,1.2086951242196238,0.6511882269565276,1.223790068036813,0.6606384007992194,0.1055004068565629,-0.0284162728315847,0.0,0.0,1.4643271474622906e-17,0.479,0.4166666666666667,0.524,0.6158333333333333,0.617,0.5883333333333333,1.0,1.0,0.4166666666666667,0.6843853820598007,0.479,0.5249169435215947,0.652611111111111,0.3190416666666666,0.8992916666666666,0.6193566666666667,0.3634249999999999,0.839525
F6,MonkeyB_Session06,Object3,Event3,-0.8,0.6,6,70,12,12,12,6,6,1.0636053440903923,0.8496844868210459,1.097880912999522,0.8653898719400941,0.0528047857154068,-0.0504621277416805,0.0,0.0,0.0,0.3889999999999999,0.385,0.424,0.3833333333333333,0.4529999999999999,0.4850000000000001,0.863,0.935,0.385,0.7940199335548173,0.3889999999999999,0.8338870431893688,0.6405611111111111,0.3515,0.87,0.6190233333333333,0.37845,0.8190999999999998
F6,MonkeyB_Session09,Object1,Event1,-0.2,0.8,4,50,12,12,12,4,4,0.7301208174459793,0.6906865186526409,0.7641925179459504,0.702922480142215,-0.0423948728335483,0.0567441010199607,0.0,0.0,0.0,0.561,0.5866666666666667,0.5329999999999999,0.5883333333333334,0.461,0.4733333333333334,0.7349999999999999,0.8616666666666666,0.5866666666666667,0.3255813953488372,0.561,0.3056478405315614,0.6277388888888888,0.2415,0.8917499999999999,0.5925066666666667,0.317375,0.8196749999999998
