area,session,object,event,start_bin,stop_bin,center_time_s,acc,auc,n_pcs_used
AIP,MonkeyB_Session01,Object1,Event3,41,46,0.06999999999999995,0.442,0.415,8
AIP,MonkeyB_Session01,Object1,Event3,42,47,0.08999999999999997,0.409,0.4000000000000001,8
AIP,MonkeyB_Session01,Object1,Event3,43,48,0.10999999999999999,0.475,0.44166666666666665,8
AIP,MonkeyB_Session01,Object1,Event3,44,49,0.13,0.603,0.6316666666666667,8
AIP,MonkeyB_Session01,Object1,Event3,45,50,0.15000000000000002,0.54,0.5216666666666667,8
AIP,MonkeyB_Session01,Object1,Event3,46,51,0.16999999999999993,0.605,0.5883333333333334,8
AIP,MonkeyB_Session01,Object1,Event3,47,52,0.18999999999999995,0.6729999999999999,0.7433333333333334,8
AIP,MonkeyB_Session01,Object1,Event3,48,53,0.20999999999999996,0.6509999999999999,0.79,8
AIP,MonkeyB_Session01,Object1,Event3,49,54,0.22999999999999998,0.571,0.63,8
AIP,MonkeyB_Session01,Object1,Event3,50,55,0.25,0.595,0.5833333333333334,8
AIP,MonkeyB_Session01,Object1,Event3,51,56,0.27,0.517,0.6083333333333334,8
AIP,MonkeyB_Session01,Object1,Event3,52,57,0.29000000000000004,0.6259999999999999,0.6783333333333335,8
AIP,MonkeyB_Session01,Object1,Event3,53,58,0.31000000000000005,0.563,0.5608333333333334,8
AIP,MonkeyB_Session01,Object1,Event3,54,59,0.33000000000000007,0.599,0.7383333333333333,8
AIP,MonkeyB_Session01,Object1,Event3,55,60,0.3500000000000001,0.6130000000000001,0.6366666666666666,8
AIP,MonkeyB_Session01,Object1,Event3,56,61,0.3699999999999999,0.51,0.56,8
AIP,MonkeyB_Session01,Object1,Event3,57,62,0.3899999999999999,0.603,0.6216666666666666,8
AIP,MonkeyB_Session01,Object1,Event3,58,63,0.4099999999999999,0.657,0.665,8
AIP,MonkeyB_Session01,Object1,Event3,59,64,0.42999999999999994,0.58,0.6766666666666667,8
AIP,MonkeyB_Session01,Object1,Event3,60,65,0.44999999999999996,0.585,0.6216666666666666,8
AIP,MonkeyB_Session01,Object1,Event3,61,66,0.47,0.7290000000000001,0.8566666666666667,8
AIP,MonkeyB_Session01,Object1,Event3,62,67,0.49,0.7560000000000001,0.8583333333333334,8
AIP,MonkeyB_Session01,Object1,Event3,63,68,0.51,0.676,0.8000000000000002,8
AIP,MonkeyB_Session01,Object1,Event3,64,69,0.53,0.904,0.9666666666666667,8
AIP,MonkeyB_Session01,Object1,Event3,65,70,0.55,0.8690000000000001,0.9183333333333333,8
AIP,MonkeyB_Session01,Object2,Event1,0,5,-0.15000000000000002,0.555,0.5666666666666668,8
AIP,MonkeyB_Session01,Object2,Event1,1,6,-0.13,0.49500000000000005,0.5833333333333333,8
AIP,MonkeyB_Session01,Object2,Event1,2,7,-0.11000000000000001,0.505,0.47166666666666673,8
AIP,MonkeyB_Session01,Object2,Event1,3,8,-0.09000000000000001,0.519,0.58,8
AIP,MonkeyB_Session01,Object2,Event1,4,9,-0.07,0.506,0.5283333333333333,8
AIP,MonkeyB_Session01,Object2,Event1,5,10,-0.05000000000000002,0.4660000000000001,0.4283333333333333,8
AIP,MonkeyB_Session01,Object2,Event1,6,11,-0.03,0.361,0.3566666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,7,12,-0.010000000000000009,0.358,0.295,8
AIP,MonkeyB_Session01,Object2,Event1,8,13,0.009999999999999981,0.4389999999999999,0.3949999999999999,8
AIP,MonkeyB_Session01,Object2,Event1,9,14,0.03,0.515,0.5116666666666666,8
AIP,MonkeyB_Session01,Object2,Event1,10,15,0.04999999999999999,0.552,0.58,8
AIP,MonkeyB_Session01,Object2,Event1,11,16,0.07,0.475,0.515,8
AIP,MonkeyB_Session01,Object2,Event1,12,17,0.08999999999999997,0.512,0.5633333333333334,8
AIP,MonkeyB_Session01,Object2,Event1,13,18,0.10999999999999999,0.35800000000000004,0.2833333333333334,8
AIP,MonkeyB_Session01,Object2,Event1,14,19,0.13,0.34199999999999997,0.3016666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,15,20,0.15000000000000002,0.44199999999999995,0.40333333333333327,8
AIP,MonkeyB_Session01,Object2,Event1,16,21,0.16999999999999998,0.469,0.49499999999999994,8
AIP,MonkeyB_Session01,Object2,Event1,17,22,0.19,0.544,0.69,8
AIP,MonkeyB_Session01,Object2,Event1,18,23,0.21000000000000002,0.594,0.5983333333333333,8
AIP,MonkeyB_Session01,Object2,Event1,19,24,0.22999999999999998,0.556,0.5916666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,20,25,0.25,0.557,0.5716666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,21,26,0.27,0.515,0.5866666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,22,27,0.29,0.518,0.49,8
AIP,MonkeyB_Session01,Object2,Event1,23,28,0.31,0.451,0.485,8
AIP,MonkeyB_Session01,Object2,Event1,24,29,0.33,0.37,0.31666666666666665,8
AIP,MonkeyB_Session01,Object2,Event1,25,30,0.35000000000000003,0.33299999999999996,0.25,8
AIP,MonkeyB_Session01,Object2,Event1,26,31,0.37000000000000005,0.532,0.545,8
AIP,MonkeyB_Session01,Object2,Event1,27,32,0.38999999999999996,0.407,0.38166666666666665,8
AIP,MonkeyB_Session01,Object2,Event1,28,33,0.41,0.32299999999999995,0.2916666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,29,34,0.43,0.47400000000000003,0.5083333333333333,8
AIP,MonkeyB_Session01,Object2,Event1,30,35,0.45,0.521,0.5983333333333334,8
AIP,MonkeyB_Session01,Object2,Event1,31,36,0.47000000000000003,0.642,0.7316666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,32,37,0.49000000000000005,0.64,0.7316666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,33,38,0.51,0.5210000000000001,0.545,8
AIP,MonkeyB_Session01,Object2,Event1,34,39,0.53,0.4860000000000001,0.5116666666666666,8
AIP,MonkeyB_Session01,Object2,Event1,35,40,0.55,0.418,0.375,8
AIP,MonkeyB_Session01,Object2,Event1,36,41,0.5700000000000001,0.43799999999999994,0.46,8
AIP,MonkeyB_Session01,Object2,Event1,37,42,0.5900000000000001,0.551,0.5666666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,38,43,0.6100000000000001,0.7189999999999999,0.735,8
AIP,MonkeyB_Session01,Object2,Event1,39,44,0.6300000000000001,0.6280000000000001,0.7308333333333333,8
AIP,MonkeyB_Session01,Object2,Event1,40,45,0.6499999999999999,0.573,0.6366666666666666,8
AIP,MonkeyB_Session01,Object2,Event1,41,46,0.6699999999999999,0.58,0.6566666666666667,8
AIP,MonkeyB_Session01,Object2,Event1,42,47,0.69,0.621,0.6633333333333334,8
AIP,MonkeyB_Session01,Object2,Event1,43,48,0.71,0.518,0.535,8
AIP,MonkeyB_Session01,Object2,Event1,44,49,0.73,0.457,0.41333333333333333,8
AIP,MonkeyB_Session01,Object2,Event1,45,50,0.75,0.45299999999999996,0.415,8
AIP,MonkeyB_Session01,Object2,Event3,0,5,-0.75,0.38500000000000006,0.35833333333333334,8
AIP,MonkeyB_Session01,Object2,Event3,1,6,-0.73,0.42099999999999993,0.39833333333333326,8
AIP,MonkeyB_Session01,Object2,Event3,2,7,-0.7100000000000001,0.31699999999999995,0.28833333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,3,8,-0.6900000000000001,0.508,0.5575000000000001,8
AIP,MonkeyB_Session01,Object2,Event3,4,9,-0.67,0.493,0.4700000000000001,8
AIP,MonkeyB_Session01,Object2,Event3,5,10,-0.65,0.5770000000000001,0.5766666666666667,8
AIP,MonkeyB_Session01,Object2,Event3,6,11,-0.63,0.44799999999999995,0.47,8
AIP,MonkeyB_Session01,Object2,Event3,7,12,-0.6100000000000001,0.398,0.43166666666666664,8
AIP,MonkeyB_Session01,Object2,Event3,8,13,-0.5900000000000001,0.49700000000000005,0.5416666666666667,8
AIP,MonkeyB_Session01,Object2,Event3,9,14,-0.5700000000000001,0.502,0.47666666666666674,8
AIP,MonkeyB_Session01,Object2,Event3,10,15,-0.55,0.40299999999999997,0.34666666666666673,8
AIP,MonkeyB_Session01,Object2,Event3,11,16,-0.53,0.27399999999999997,0.21166666666666664,8
AIP,MonkeyB_Session01,Object2,Event3,12,17,-0.51,0.465,0.47833333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,13,18,-0.49000000000000005,0.6629999999999999,0.6800000000000002,8
AIP,MonkeyB_Session01,Object2,Event3,14,19,-0.47000000000000003,0.65,0.6583333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,15,20,-0.45,0.7490000000000001,0.8416666666666666,8
AIP,MonkeyB_Session01,Object2,Event3,16,21,-0.43000000000000005,0.7669999999999999,0.8666666666666667,8
AIP,MonkeyB_Session01,Object2,Event3,17,22,-0.41000000000000003,0.595,0.6316666666666666,8
AIP,MonkeyB_Session01,Object2,Event3,18,23,-0.39,0.409,0.41333333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,19,24,-0.37000000000000005,0.539,0.5633333333333332,8
AIP,MonkeyB_Session01,Object2,Event3,20,25,-0.35000000000000003,0.551,0.605,8
AIP,MonkeyB_Session01,Object2,Event3,21,26,-0.33,0.6060000000000001,0.6950000000000002,8
AIP,MonkeyB_Session01,Object2,Event3,22,27,-0.31000000000000005,0.7869999999999999,0.8733333333333334,8
AIP,MonkeyB_Session01,Object2,Event3,23,28,-0.29000000000000004,0.582,0.6233333333333334,8
AIP,MonkeyB_Session01,Object2,Event3,24,29,-0.27,0.37200000000000005,0.4116666666666666,8
AIP,MonkeyB_Session01,Object2,Event3,25,30,-0.25,0.493,0.5133333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,26,31,-0.22999999999999998,0.36699999999999994,0.2833333333333334,8
AIP,MonkeyB_Session01,Object2,Event3,27,32,-0.21000000000000008,0.6410000000000001,0.6333333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,28,33,-0.19000000000000006,0.538,0.5533333333333332,8
AIP,MonkeyB_Session01,Object2,Event3,29,34,-0.17000000000000004,0.5160000000000001,0.5683333333333334,8
AIP,MonkeyB_Session01,Object2,Event3,30,35,-0.15000000000000002,0.359,0.2516666666666667,8
AIP,MonkeyB_Session01,Object2,Event3,31,36,-0.13,0.5589999999999999,0.5133333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,32,37,-0.10999999999999999,0.513,0.5233333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,33,38,-0.09000000000000008,0.509,0.5316666666666666,8
AIP,MonkeyB_Session01,Object2,Event3,34,39,-0.07000000000000006,0.436,0.42833333333333334,8
AIP,MonkeyB_Session01,Object2,Event3,35,40,-0.050000000000000044,0.627,0.6566666666666666,8
AIP,MonkeyB_Session01,Object2,Event3,36,41,-0.030000000000000027,0.841,0.885,8
AIP,MonkeyB_Session01,Object2,Event3,37,42,-0.010000000000000009,0.8109999999999999,0.8933333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,38,43,0.010000000000000009,0.698,0.7483333333333334,8
AIP,MonkeyB_Session01,Object2,Event3,39,44,0.030000000000000027,0.6459999999999999,0.7383333333333334,8
AIP,MonkeyB_Session01,Object2,Event3,40,45,0.04999999999999993,0.518,0.485,8
AIP,MonkeyB_Session01,Object2,Event3,41,46,0.06999999999999995,0.643,0.64,8
AIP,MonkeyB_Session01,Object2,Event3,42,47,0.08999999999999997,0.598,0.6633333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,43,48,0.10999999999999999,0.632,0.6633333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,44,49,0.13,0.564,0.56,8
AIP,MonkeyB_Session01,Object2,Event3,45,50,0.15000000000000002,0.4159999999999999,0.3666666666666667,8
AIP,MonkeyB_Session01,Object2,Event3,46,51,0.16999999999999993,0.47600000000000003,0.3949999999999999,8
AIP,MonkeyB_Session01,Object2,Event3,47,52,0.18999999999999995,0.479,0.485,8
AIP,MonkeyB_Session01,Object2,Event3,48,53,0.20999999999999996,0.469,0.49166666666666664,8
AIP,MonkeyB_Session01,Object2,Event3,49,54,0.22999999999999998,0.525,0.5900000000000001,8
AIP,MonkeyB_Session01,Object2,Event3,50,55,0.25,0.595,0.6666666666666665,8
AIP,MonkeyB_Session01,Object2,Event3,51,56,0.27,0.5569999999999999,0.6199999999999999,8
AIP,MonkeyB_Session01,Object2,Event3,52,57,0.29000000000000004,0.46,0.435,8
AIP,MonkeyB_Session01,Object2,Event3,53,58,0.31000000000000005,0.461,0.51,8
AIP,MonkeyB_Session01,Object2,Event3,54,59,0.33000000000000007,0.6779999999999999,0.7966666666666665,8
AIP,MonkeyB_Session01,Object2,Event3,55,60,0.3500000000000001,0.7719999999999999,0.8616666666666666,8
AIP,MonkeyB_Session01,Object2,Event3,56,61,0.3699999999999999,0.742,0.8366666666666667,8
AIP,MonkeyB_Session01,Object2,Event3,57,62,0.3899999999999999,0.629,0.7333333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,58,63,0.4099999999999999,0.721,0.81,8
AIP,MonkeyB_Session01,Object2,Event3,59,64,0.42999999999999994,0.693,0.7283333333333334,8
AIP,MonkeyB_Session01,Object2,Event3,60,65,0.44999999999999996,0.6559999999999999,0.7350000000000001,8
AIP,MonkeyB_Session01,Object2,Event3,61,66,0.47,0.5710000000000001,0.6066666666666667,8
AIP,MonkeyB_Session01,Object2,Event3,62,67,0.49,0.53,0.5433333333333333,8
AIP,MonkeyB_Session01,Object2,Event3,63,68,0.51,0.66,0.7500000000000001,8
AIP,MonkeyB_Session01,Object2,Event3,64,69,0.53,0.607,0.6666666666666667,8
AIP,MonkeyB_Session01,Object2,Event3,65,70,0.55,0.6659999999999999,0.7533333333333333,8
AIP,MonkeyB_Session01,Object3,Event1,0,5,-0.15000000000000002,0.32400000000000007,0.25333333333333335,8
AIP,MonkeyB_Session01,Object3,Event1,1,6,-0.13,0.397,0.3216666666666667,8
AIP,MonkeyB_Session01,Object3,Event1,2,7,-0.11000000000000001,0.43799999999999994,0.4000000000000001,8
AIP,MonkeyB_Session01,Object3,Event1,3,8,-0.09000000000000001,0.39399999999999996,0.3666666666666667,8
AIP,MonkeyB_Session01,Object3,Event1,4,9,-0.07,0.4010000000000001,0.3216666666666667,8
AIP,MonkeyB_Session01,Object3,Event1,5,10,-0.05000000000000002,0.38299999999999995,0.33,8
AIP,MonkeyB_Session01,Object3,Event1,6,11,-0.03,0.619,0.6816666666666668,8
AIP,MonkeyB_Session01,Object3,Event1,7,12,-0.010000000000000009,0.532,0.57,8
AIP,MonkeyB_Session01,Object3,Event1,8,13,0.009999999999999981,0.473,0.5099999999999999,8
AIP,MonkeyB_Session01,Object3,Event1,9,14,0.03,0.531,0.5166666666666666,8
AIP,MonkeyB_Session01,Object3,Event1,10,15,0.04999999999999999,0.619,0.6166666666666667,8
AIP,MonkeyB_Session01,Object3,Event1,11,16,0.07,0.37300000000000005,0.37000000000000005,8
AIP,MonkeyB_Session01,Object3,Event1,12,17,0.08999999999999997,0.4690000000000001,0.49999999999999994,8
AIP,MonkeyB_Session01,Object3,Event1,13,18,0.10999999999999999,0.36200000000000004,0.4116666666666666,8
AIP,MonkeyB_Session01,Object3,Event1,14,19,0.13,0.467,0.495,8
AIP,MonkeyB_Session01,Object3,Event1,15,20,0.15000000000000002,0.5740000000000001,0.6283333333333334,8
AIP,MonkeyB_Session01,Object3,Event1,16,21,0.16999999999999998,0.355,0.2633333333333333,8
AIP,MonkeyB_Session01,Object3,Event1,17,22,0.19,0.23900000000000002,0.16,8
AIP,MonkeyB_Session01,Object3,Event1,18,23,0.21000000000000002,0.255,0.17,8
AIP,MonkeyB_Session01,Object3,Event1,19,24,0.22999999999999998,0.301,0.24666666666666667,8
AIP,MonkeyB_Session01,Object3,Event1,20,25,0.25,0.518,0.5033333333333334,8
AIP,MonkeyB_Session01,Object3,Event1,21,26,0.27,0.6709999999999999,0.805,8
AIP,MonkeyB_Session01,Object3,Event1,22,27,0.29,0.696,0.69,8
AIP,MonkeyB_Session01,Object3,Event1,23,28,0.31,0.5800000000000001,0.6866666666666668,8
AIP,MonkeyB_Session01,Object3,Event1,24,29,0.33,0.611,0.6583333333333333,8
AIP,MonkeyB_Session01,Object3,Event1,25,30,0.35000000000000003,0.5640000000000001,0.6350000000000001,8
AIP,MonkeyB_Session01,Object3,Event1,26,31,0.37000000000000005,0.5780000000000001,0.5983333333333334,8
AIP,MonkeyB_Session01,Object3,Event1,27,32,0.38999999999999996,0.5529999999999999,0.5983333333333334,8
AIP,MonkeyB_Session01,Object3,Event1,28,33,0.41,0.49999999999999994,0.545,8
AIP,MonkeyB_Session01,Object3,Event1,29,34,0.43,0.6559999999999999,0.6933333333333335,8
AIP,MonkeyB_Session01,Object3,Event1,30,35,0.45,0.5710000000000001,0.5883333333333333,8
AIP,MonkeyB_Session01,Object3,Event1,31,36,0.47000000000000003,0.45299999999999996,0.46833333333333327,8
AIP,MonkeyB_Session01,Object3,Event1,32,37,0.49000000000000005,0.503,0.4933333333333334,8
AIP,MonkeyB_Session01,Object3,Event1,33,38,0.51,0.566,0.5183333333333333,8
AIP,MonkeyB_Session01,Object3,Event1,34,39,0.53,0.48599999999999993,0.49333333333333335,8
AIP,MonkeyB_Session01,Object3,Event1,35,40,0.55,0.494,0.5183333333333333,8
AIP,MonkeyB_Session01,Object3,Event1,36,41,0.5700000000000001,0.5820000000000001,0.61,8
AIP,MonkeyB_Session01,Object3,Event1,37,42,0.5900000000000001,0.6359999999999999,0.6966666666666668,8
AIP,MonkeyB_Session01,Object3,Event1,38,43,0.6100000000000001,0.576,0.605,8
AIP,MonkeyB_Session01,Object3,Event1,39,44,0.6300000000000001,0.6839999999999999,0.7516666666666667,8
AIP,MonkeyB_Session01,Object3,Event1,40,45,0.6499999999999999,0.5920000000000001,0.655,8
AIP,MonkeyB_Session01,Object3,Event1,41,46,0.6699999999999999,0.484,0.4783333333333333,8
AIP,MonkeyB_Session01,Object3,Event1,42,47,0.69,0.5239999999999999,0.535,8
AIP,MonkeyB_Session01,Object3,Event1,43,48,0.71,0.5499999999999999,0.5516666666666666,8
AIP,MonkeyB_Session01,Object3,Event1,44,49,0.73,0.44300000000000006,0.44999999999999996,8
AIP,MonkeyB_Session01,Object3,Event1,45,50,0.75,0.57,0.6,8
AIP,MonkeyB_Session01,Object3,Event3,0,5,-0.75,0.607,0.6666666666666665,8
AIP,MonkeyB_Session01,Object3,Event3,1,6,-0.73,0.4810000000000001,0.54,8
AIP,MonkeyB_Session01,Object3,Event3,2,7,-0.7100000000000001,0.511,0.535,8
AIP,MonkeyB_Session01,Object3,Event3,3,8,-0.6900000000000001,0.7019999999999998,0.7950000000000002,8
AIP,MonkeyB_Session01,Object3,Event3,4,9,-0.67,0.54,0.5516666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,5,10,-0.65,0.562,0.5599999999999999,8
AIP,MonkeyB_Session01,Object3,Event3,6,11,-0.63,0.525,0.5166666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,7,12,-0.6100000000000001,0.445,0.4766666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,8,13,-0.5900000000000001,0.48900000000000005,0.5016666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,9,14,-0.5700000000000001,0.40700000000000003,0.4116666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,10,15,-0.55,0.3340000000000001,0.3,8
AIP,MonkeyB_Session01,Object3,Event3,11,16,-0.53,0.417,0.37,8
AIP,MonkeyB_Session01,Object3,Event3,12,17,-0.51,0.535,0.5233333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,13,18,-0.49000000000000005,0.412,0.3233333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,14,19,-0.47000000000000003,0.41800000000000004,0.37833333333333335,8
AIP,MonkeyB_Session01,Object3,Event3,15,20,-0.45,0.45300000000000007,0.5133333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,16,21,-0.43000000000000005,0.539,0.5616666666666668,8
AIP,MonkeyB_Session01,Object3,Event3,17,22,-0.41000000000000003,0.548,0.5316666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,18,23,-0.39,0.601,0.5333333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,19,24,-0.37000000000000005,0.6539999999999999,0.6733333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,20,25,-0.35000000000000003,0.785,0.8716666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,21,26,-0.33,0.7170000000000001,0.8516666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,22,27,-0.31000000000000005,0.6339999999999999,0.7683333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,23,28,-0.29000000000000004,0.627,0.6816666666666668,8
AIP,MonkeyB_Session01,Object3,Event3,24,29,-0.27,0.47700000000000004,0.45666666666666667,8
AIP,MonkeyB_Session01,Object3,Event3,25,30,-0.25,0.5740000000000001,0.5783333333333334,8
AIP,MonkeyB_Session01,Object3,Event3,26,31,-0.22999999999999998,0.6,0.625,8
AIP,MonkeyB_Session01,Object3,Event3,27,32,-0.21000000000000008,0.553,0.5516666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,28,33,-0.19000000000000006,0.5810000000000001,0.5866666666666667,8
AIP,MonkeyB_Session01,Object3,Event3,29,34,-0.17000000000000004,0.47600000000000003,0.555,8
AIP,MonkeyB_Session01,Object3,Event3,30,35,-0.15000000000000002,0.43400000000000005,0.3883333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,31,36,-0.13,0.506,0.43500000000000005,8
AIP,MonkeyB_Session01,Object3,Event3,32,37,-0.10999999999999999,0.43800000000000006,0.4033333333333334,8
AIP,MonkeyB_Session01,Object3,Event3,33,38,-0.09000000000000008,0.586,0.6933333333333335,8
AIP,MonkeyB_Session01,Object3,Event3,34,39,-0.07000000000000006,0.5740000000000001,0.5133333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,35,40,-0.050000000000000044,0.461,0.48166666666666663,8
AIP,MonkeyB_Session01,Object3,Event3,36,41,-0.030000000000000027,0.429,0.39333333333333337,8
AIP,MonkeyB_Session01,Object3,Event3,37,42,-0.010000000000000009,0.55,0.6050000000000001,8
AIP,MonkeyB_Session01,Object3,Event3,38,43,0.010000000000000009,0.5930000000000001,0.6083333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,39,44,0.030000000000000027,0.5970000000000001,0.665,8
AIP,MonkeyB_Session01,Object3,Event3,40,45,0.04999999999999993,0.618,0.7116666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,41,46,0.06999999999999995,0.49999999999999994,0.5783333333333334,8
AIP,MonkeyB_Session01,Object3,Event3,42,47,0.08999999999999997,0.5109999999999999,0.53,8
AIP,MonkeyB_Session01,Object3,Event3,43,48,0.10999999999999999,0.534,0.465,8
AIP,MonkeyB_Session01,Object3,Event3,44,49,0.13,0.44,0.405,8
AIP,MonkeyB_Session01,Object3,Event3,45,50,0.15000000000000002,0.457,0.49,8
AIP,MonkeyB_Session01,Object3,Event3,46,51,0.16999999999999993,0.731,0.815,8
AIP,MonkeyB_Session01,Object3,Event3,47,52,0.18999999999999995,0.654,0.7233333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,48,53,0.20999999999999996,0.667,0.6800000000000002,8
AIP,MonkeyB_Session01,Object3,Event3,49,54,0.22999999999999998,0.596,0.63,8
AIP,MonkeyB_Session01,Object3,Event3,50,55,0.25,0.5880000000000001,0.6266666666666667,8
AIP,MonkeyB_Session01,Object3,Event3,51,56,0.27,0.59,0.69,8
AIP,MonkeyB_Session01,Object3,Event3,52,57,0.29000000000000004,0.6609999999999999,0.7666666666666667,8
AIP,MonkeyB_Session01,Object3,Event3,53,58,0.31000000000000005,0.5660000000000001,0.6116666666666667,8
AIP,MonkeyB_Session01,Object3,Event3,54,59,0.33000000000000007,0.639,0.665,8
AIP,MonkeyB_Session01,Object3,Event3,55,60,0.3500000000000001,0.44099999999999995,0.48666666666666664,8
AIP,MonkeyB_Session01,Object3,Event3,56,61,0.3699999999999999,0.5049999999999999,0.5083333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,57,62,0.3899999999999999,0.375,0.38,8
AIP,MonkeyB_Session01,Object3,Event3,58,63,0.4099999999999999,0.5259999999999999,0.6383333333333333,8
AIP,MonkeyB_Session01,Object3,Event3,59,64,0.42999999999999994,0.7319999999999999,0.7583333333333334,8
AIP,MonkeyB_Session01,Object3,Event3,60,65,0.44999999999999996,0.738,0.7933333333333334,8
AIP,MonkeyB_Session01,Object3,Event3,61,66,0.47,0.7549999999999999,0.8383333333333334,8
AIP,MonkeyB_Session01,Object3,Event3,62,67,0.49,0.6480000000000001,0.71,8
AIP,MonkeyB_Session01,Object3,Event3,63,68,0.51,0.816,0.9466666666666665,8
AIP,MonkeyB_Session01,Object3,Event3,64,69,0.53,0.84,0.9116666666666666,8
AIP,MonkeyB_Session01,Object3,Event3,65,70,0.55,0.829,0.905,8
AIP,MonkeyB_Session02,Object1,Event1,0,5,-0.15000000000000002,0.363,0.35666666666666663,7
AIP,MonkeyB_Session02,Object1,Event1,1,6,-0.13,0.3549999999999999,0.29000000000000004,7
AIP,MonkeyB_Session02,Object1,Event1,2,7,-0.11000000000000001,0.35100000000000003,0.3016666666666667,7
AIP,MonkeyB_Session02,Object1,Event1,3,8,-0.09000000000000001,0.45299999999999996,0.395,7
AIP,MonkeyB_Session02,Object1,Event1,4,9,-0.07,0.385,0.3833333333333333,7
AIP,MonkeyB_Session02,Object1,Event1,5,10,-0.05000000000000002,0.423,0.44416666666666665,7
AIP,MonkeyB_Session02,Object1,Event1,6,11,-0.03,0.424,0.3941666666666667,7
AIP,MonkeyB_Session02,Object1,Event1,7,12,-0.010000000000000009,0.425,0.4225,7
AIP,MonkeyB_Session02,Object1,Event1,8,13,0.009999999999999981,0.51,0.5066666666666667,7
AIP,MonkeyB_Session02,Object1,Event1,9,14,0.03,0.574,0.6799999999999998,7
AIP,MonkeyB_Session02,Object1,Event1,10,15,0.04999999999999999,0.57,0.6783333333333335,7
AIP,MonkeyB_Session02,Object1,Event1,11,16,0.07,0.375,0.30333333333333334,7
AIP,MonkeyB_Session02,Object1,Event1,12,17,0.08999999999999997,0.36199999999999993,0.3425,7
AIP,MonkeyB_Session02,Object1,Event1,13,18,0.10999999999999999,0.54,0.5308333333333334,7
AIP,MonkeyB_Session02,Object1,Event1,14,19,0.13,0.565,0.6533333333333334,7
AIP,MonkeyB_Session02,Object1,Event1,15,20,0.15000000000000002,0.698,0.8066666666666668,7
AIP,MonkeyB_Session02,Object1,Event1,16,21,0.16999999999999998,0.5210000000000001,0.4208333333333333,7
AIP,MonkeyB_Session02,Object1,Event1,17,22,0.19,0.4109999999999999,0.3833333333333333,7
AIP,MonkeyB_Session02,Object1,Event1,18,23,0.21000000000000002,0.36199999999999993,0.31500000000000006,7
AIP,MonkeyB_Session02,Object1,Event1,19,24,0.22999999999999998,0.37799999999999995,0.3458333333333334,7
AIP,MonkeyB_Session02,Object1,Event1,20,25,0.25,0.508,0.44666666666666666,7
AIP,MonkeyB_Session02,Object1,Event1,21,26,0.27,0.45699999999999996,0.43250000000000005,7
AIP,MonkeyB_Session02,Object1,Event1,22,27,0.29,0.34,0.22999999999999995,7
AIP,MonkeyB_Session02,Object1,Event1,23,28,0.31,0.445,0.3166666666666667,7
AIP,MonkeyB_Session02,Object1,Event1,24,29,0.33,0.349,0.30000000000000004,7
AIP,MonkeyB_Session02,Object1,Event1,25,30,0.35000000000000003,0.5319999999999999,0.40416666666666673,7
AIP,MonkeyB_Session02,Object1,Event1,26,31,0.37000000000000005,0.325,0.2558333333333333,7
AIP,MonkeyB_Session02,Object1,Event1,27,32,0.38999999999999996,0.426,0.3841666666666667,7
