area,session,object,event,interval_start,interval_stop,n_neurons,n_bins,n_trials_exe_go,n_trials_obs_go,n_trials_obs_nogo,n_pcs_raw,n_pcs_centered,dist_exe_obs_mean,dist_go_nogo_mean,dist_exe_nogo_mean,dist_go_nogo_centered_mean,vel_cos_exe_obs_mean,vel_cos_go_nogo_mean,angle_exe_obs_min,angle_go_nogo_min,angle_exe_nogo_min,dec_obs_go_nogo_acc_full,dec_obs_go_nogo_auc_full,dec_obs_go_nogo_acc_pre,dec_obs_go_nogo_auc_pre,dec_obs_go_nogo_acc_post,dec_obs_go_nogo_auc_post,dec_exe_obs_acc_full,dec_exe_obs_auc_full,perm_obs_go_nogo_auc,perm_obs_go_nogo_auc_p,perm_obs_go_nogo_acc,perm_obs_go_nogo_acc_p,boot_obs_go_nogo_auc_mean,boot_obs_go_nogo_auc_ci95_low,boot_obs_go_nogo_auc_ci95_high,boot_obs_go_nogo_acc_mean,boot_obs_go_nogo_acc_ci95_low,boot_obs_go_nogo_acc_ci95_high
F5,MonkeyB_Session06,Object1,Event1,-0.2,0.8,6,50,15,15,15,6,6,0.9390156021127205,0.9155188866768823,1.074604194672313,0.9299221240088295,0.028459194464651248,0.01956156944031514,0.0,0.0,0.0,0.5033333333333334,0.5777777777777778,0.5433333333333333,0.54,0.5866666666666667,0.6555555555555556,0.9433333333333335,0.9933333333333333,0.5777777777777778,0.2724252491694352,0.5033333333333334,0.5282392026578073,0.7077851851851853,0.42550000000000004,0.9112222222222222,0.6523555555555555,0.45491666666666664,0.8434999999999999
F5,MonkeyB_Session06,Object1,Event3,-0.8,0.6,6,70,15,15,15,6,6,1.5751152829711994,0.8566088861577432,1.5375481930710655,0.8712795899516701,-0.08493049740929416,0.10090209174521088,0.0,0.0,0.0,0.82,0.8866666666666667,0.5233333333333333,0.5,0.9433333333333332,0.9955555555555554,1.0,1.0,0.8866666666666667,0.0033222591362126247,0.82,0.0033222591362126247,0.9496148148148148,0.8466666666666667,0.9989444444444444,0.8800666666666666,0.7549166666666666,0.9666666666666667
F5,MonkeyB_Session06,Object2,Event1,-0.2,0.8,6,50,15,15,15,6,6,1.0138434878138165,0.9121929919797709,0.965852146985442,0.9257671074094697,-0.0677705522388022,-0.015642189294684916,0.0,0.0,0.0,0.33666666666666667,0.24444444444444446,0.5666666666666667,0.5977777777777777,0.29333333333333333,0.20222222222222222,0.8466666666666667,0.9222222222222223,0.24444444444444446,0.9767441860465116,0.33666666666666667,0.9601328903654485,0.5715037037037037,0.2921666666666667,0.823944444444444,0.5666333333333333,0.36666666666666664,0.7836666666666665
F5,MonkeyB_Session06,Object2,Event3,-0.8,0.6,6,70,15,15,15,6,6,1.3710245883835686,0.9553489737454884,1.352451087337079,0.9748628446158116,-0.0799200996050563,0.05317315643284878,0.0,0.0,7.014571597102077e-18,0.7266666666666666,0.84,0.5066666666666666,0.548888888888889,0.8166666666666668,0.9311111111111111,1.0,1.0,0.84,0.006644518272425249,0.7266666666666666,0.009966777408637873,0.8984740740740741,0.7743888888888889,0.9944999999999999,0.831288888888889,0.6966666666666667,0.9466666666666667
F5,MonkeyB_Session06,Object3,Event1,-0.2,0.8,6,50,15,15,15,6,6,0.9561581351965038,0.8501341488926331,0.9611237309982533,0.8633844687775277,-0.039034382669275766,0.01755242304804032,0.0,0.0,2.1354395690038918e-16,0.4833333333333333,0.5,0.39666666666666656,0.3644444444444444,0.43333333333333335,0.38222222222222224,0.8700000000000001,0.96,0.5,0.521594684385382,0.4833333333333333,0.5813953488372093,0.6320740740740741,0.34761111111111115,0.8611666666666666,0.6045888888888888,0.41,0.7850833333333332
F5,MonkeyB_Session06,Object3,Event3,-0.8,0.6,6,70,15,15,15,6,6,1.252693207184687,0.8926162143154569,1.1917011936796615,0.9128334855515006,0.06417161238317261,-0.03429322739387276,8.796915668401032e-17,3.6448362586692274e-17,0.0,0.6366666666666667,0.7244444444444444,0.5033333333333333,0.5444444444444445,0.7166666666666666,0.7955555555555556,1.0,1.0,0.7244444444444444,0.04318936877076412,0.6366666666666667,0.07641196013289037,0.8312296296296295,0.6541666666666667,0.9733333333333334,0.7515222222222223,0.5915833333333332,0.9266666666666667
F5,MonkeyB_Session07,Object1,Event1,-0.2,0.8,4,50,15,15,15,4,4,0.7489887195708953,0.6806513685255817,0.7138447420768174,0.6893152098122114,0.007252007761826487,-0.058115091162043706,0.0,8.359830372584543e-18,7.043298664356235e-17,0.5066666666666666,0.4822222222222223,0.5800000000000001,0.6511111111111112,0.4599999999999999,0.44666666666666677,0.7400000000000001,0.8088888888888889,0.4822222222222223,0.574750830564784,0.5066666666666666,0.5083056478405316,0.6059777777777778,0.3142777777777778,0.8356666666666666,0.5771666666666666,0.36824999999999997,0.7866666666666667
F5,MonkeyB_Session07,Object1,Event3,-0.8,0.6,4,70,15,15,15,4,4,0.8674772647316651,0.6803438041619954,0.8149668756064511,0.690373863715933,-0.0497152746087096,0.014733221166261145,8.605997652019655e-17,2.0147111204499293e-17,4.573554676980706e-17,0.8333333333333335,0.9066666666666667,0.6566666666666668,0.6977777777777777,0.83,0.9422222222222223,0.9333333333333335,0.9844444444444446,0.9066666666666667,0.0033222591362126247,0.8333333333333335,0.0033222591362126247,0.9333333333333333,0.8299444444444445,1.0,0.8682000000000001,0.7149166666666665,0.9684166666666666
F5,MonkeyB_Session07,Object2,Event1,-0.2,0.8,4,50,15,15,15,4,4,0.6795161498428812,0.6531819710901527,0.708369354632217,0.6615510454522407,0.021626885081966973,0.1014640364145791,7.625549927386472e-17,8.571775716603326e-17,1.4518363954715696e-17,0.48,0.4577777777777778,0.6966666666666668,0.768888888888889,0.33333333333333326,0.2733333333333333,0.6733333333333333,0.711111111111111,0.4577777777777778,0.5880398671096345,0.48,0.53156146179402,0.6322222222222222,0.36211111111111116,0.8833888888888889,0.6140777777777777,0.37825,0.8285833333333331
F5,MonkeyB_Session07,Object2,Event3,-0.8,0.6,4,70,15,15,15,4,4,0.7835576641519849,0.6391612471919657,0.7804893427410188,0.6478943859131995,-0.07291621356420686,0.0589637207351967,1.3866043263080597e-16,3.658801781017304e-18,2.0425564872512326e-16,0.7166666666666667,0.7933333333333334,0.37666666666666665,0.3244444444444445,0.8233333333333335,0.8711111111111112,0.7666666666666666,0.8755555555555554,0.7933333333333334,0.009966777408637873,0.7166666666666667,0.019933554817275746,0.8279555555555556,0.642,0.9656111111111111,0.7687111111111111,0.5931666666666666,0.9201666666666666
F5,MonkeyB_Session07,Object3,Event1,-0.2,0.8,4,50,15,15,15,4,4,0.7013567856980175,0.734949935720286,0.7286958864825135,0.7461753786114498,0.06814209894811855,0.03763772645855618,2.941726342804679e-17,1.0997972543055066e-16,5.662421212578219e-17,0.6133333333333333,0.6066666666666667,0.37,0.3911111111111111,0.6066666666666667,0.6755555555555556,0.66,0.7066666666666667,0.6066666666666667,0.2159468438538206,0.6133333333333333,0.14950166112956811,0.7205407407407407,0.4321666666666667,0.9333333333333332,0.6991999999999999,0.47650000000000003,0.9000000000000001
F5,MonkeyB_Session07,Object3,Event3,-0.8,0.6,4,70,15,15,15,4,4,0.7581616936467945,0.716222701829473,0.7250264811024536,0.7254325158602353,-0.11395035050219039,0.023679880355388542,1.0193234557984687e-16,5.943262400893691e-17,1.526510962777952e-16,0.55,0.5844444444444445,0.44,0.44444444444444436,0.7066666666666667,0.72,0.7233333333333334,0.8422222222222221,0.5844444444444445,0.30564784053156147,0.55,0.31893687707641194,0.7218666666666667,0.45333333333333337,0.9456111111111112,0.6654666666666668,0.45158333333333334,0.8736666666666664
F5,MonkeyB_Session08,Object1,Event1,-0.2,0.8,4,50,15,15,15,4,4,1.0290963273210125,0.5614328007620962,1.1294652719066505,0.5670304453944629,0.023637409422678293,0.08649901821826464,1.4282133730186768e-17,1.0355265015299165e-16,4.957558470013931e-17,0.53,0.5111111111111112,0.4766666666666666,0.4688888888888889,0.54,0.508888888888889,0.86,0.9133333333333334,0.5111111111111112,0.44518272425249167,0.53,0.3654485049833887,0.6000296296296296,0.3277222222222223,0.8367222222222223,0.5810777777777777,0.38316666666666666,0.7900000000000001
F5,MonkeyB_Session08,Object1,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.0440834627651974,0.5750726562879673,1.189438769355228,0.5801703481921164,-0.05895696660065012,0.017687855300846718,1.2283691829070152e-17,5.185482713739903e-17,1.5805122190732e-17,0.57,0.5155555555555555,0.5466666666666666,0.5622222222222222,0.4733333333333334,0.44888888888888895,0.85,0.9133333333333333,0.5155555555555555,0.4186046511627907,0.57,0.21926910299003322,0.6218592592592591,0.3343888888888889,0.8568333333333332,0.6194555555555555,0.3798333333333333,0.8466666666666668
F5,MonkeyB_Session08,Object2,Event1,-0.2,0.8,4,50,15,15,15,4,4,1.1570629229809801,0.4958566647652621,1.080430463624125,0.5013318617688847,-0.11356672829591262,0.20599542099564183,1.3300064592540104e-17,5.261579705419871e-18,3.0287848990634673e-17,0.4433333333333333,0.4555555555555555,0.29666666666666663,0.2733333333333334,0.4633333333333334,0.5,0.83,0.9222222222222222,0.4555555555555555,0.6445182724252492,0.4433333333333333,0.717607973421927,0.6125259259259259,0.322,0.8589444444444444,0.5785777777777777,0.37999999999999995,0.7884166666666667
F5,MonkeyB_Session08,Object2,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.004040271855105,0.5238443085955894,1.1050281711436343,0.5285947059987448,0.09524759127105666,-0.010522388287451634,5.550058960943867e-17,2.5822056364051346e-17,4.521276230896682e-17,0.5933333333333334,0.6155555555555555,0.64,0.6955555555555556,0.42,0.36444444444444435,0.8033333333333332,0.8622222222222223,0.6155555555555555,0.1893687707641196,0.5933333333333334,0.16943521594684385,0.6953407407407407,0.4083333333333333,0.8833888888888889,0.6554222222222224,0.4333333333333333,0.8317499999999998
F5,MonkeyB_Session08,Object3,Event1,-0.2,0.8,4,50,15,15,15,4,4,1.1709009745054035,0.5948755712789692,1.1895811277695452,0.6000202927854077,0.10270834111761365,-0.04367260346810818,8.880010538331284e-18,1.2424575152974647e-17,3.6272231054106647e-17,0.4433333333333333,0.5177777777777779,0.5599999999999999,0.5733333333333334,0.45666666666666667,0.508888888888889,0.8433333333333334,0.8977777777777779,0.5177777777777779,0.47840531561461797,0.4433333333333333,0.707641196013289,0.6075777777777778,0.36538888888888893,0.8500555555555555,0.5643333333333332,0.3715833333333333,0.7803333333333331
F5,MonkeyB_Session08,Object3,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.0892361409122229,0.6226292049687007,1.1821942837810009,0.6287230046373679,-0.09479662924319202,-0.16288698059143134,7.333187802951727e-17,6.280326148888755e-17,3.612658345754086e-17,0.6933333333333332,0.7222222222222221,0.6666666666666665,0.6288888888888888,0.7833333333333333,0.76,0.93,0.96,0.7222222222222221,0.059800664451827246,0.6933333333333332,0.026578073089700997,0.741274074074074,0.5188333333333334,0.9478333333333333,0.7061666666666666,0.5098333333333334,0.8968333333333331
F5,MonkeyB_Session10,Object1,Event1,-0.2,0.8,7,50,15,15,14,7,7,1.079025230992948,0.9593223270393003,1.0613343856919144,0.9751214963784882,-0.035970142945914406,-0.0982229493209598,0.0,1.7735474113634087e-16,0.0,0.5419999999999999,0.5844444444444444,0.5806666666666667,0.61,0.588,0.5755555555555555,0.8233333333333335,0.8822222222222222,0.5844444444444444,0.2956810631229236,0.5419999999999999,0.37209302325581395,0.7408370370370371,0.5160833333333334,0.9366666666666666,0.6921955555555555,0.49761666666666665,0.8712166666666664
F5,MonkeyB_Session10,Object1,Event3,-0.8,0.6,7,70,15,15,14,7,7,1.3934947637078883,0.913879355655733,1.4533655443426505,0.9276084491981775,-0.02524885889083262,-0.00016099312936127187,0.0,0.0,0.0,0.616,0.7255555555555554,0.4046666666666667,0.37666666666666665,0.7753333333333332,0.8811111111111112,0.9666666666666667,1.0,0.7255555555555554,0.046511627906976744,0.616,0.12292358803986711,0.8298481481481481,0.6696111111111112,0.9757777777777776,0.7662866666666667,0.5961833333333333,0.9183833333333333
F5,MonkeyB_Session10,Object2,Event1,-0.2,0.8,7,50,15,15,13,7,7,1.00064853137413,0.9250149838895325,1.0372645152184676,0.9384571831622381,-0.024622588676995634,0.019781628058020896,0.0,0.0,0.0,0.3493333333333333,0.2833333333333334,0.466,0.4777777777777778,0.46133333333333326,0.42888888888888893,0.5733333333333333,0.5666666666666667,0.2833333333333334,0.9136212624584718,0.3493333333333333,0.9269102990033222,0.6052851851851853,0.32872222222222225,0.8640833333333332,0.5929666666666668,0.3805333333333334,0.8083499999999998
F5,MonkeyB_Session10,Object2,Event3,-0.8,0.6,7,70,15,15,13,7,7,1.3889896559635442,0.872563367392848,1.4420587423759474,0.8912408341871144,0.048157791596938976,0.12863096851678946,0.0,0.0,0.0,0.7879999999999998,0.87,0.5033333333333334,0.5077777777777778,0.7593333333333332,0.8755555555555555,0.94,0.9977777777777778,0.87,0.0033222591362126247,0.7879999999999998,0.0033222591362126247,0.8809111111111111,0.6970833333333334,1.0,0.8249333333333332,0.6165666666666666,0.9770833333333333
F5,MonkeyB_Session10,Object3,Event1,-0.2,0.8,7,50,15,15,15,7,7,0.9654744767711244,0.9084231439050718,0.9795563584579076,0.9238742792674988,-0.019496705032567754,0.038161677716443736,0.0,0.0,0.0,0.5333333333333333,0.4600000000000001,0.49666666666666665,0.4688888888888889,0.5433333333333333,0.5022222222222222,0.5499999999999999,0.6044444444444445,0.4600000000000001,0.654485049833887,0.5333333333333333,0.3687707641196013,0.6875703703703704,0.4342777777777777,0.905833333333333,0.6745555555555557,0.4698333333333333,0.8600000000000001
F5,MonkeyB_Session10,Object3,Event3,-0.8,0.6,7,70,15,15,15,7,7,1.2567809573756596,0.9413969596582559,1.3371802130253494,0.9554110069193472,0.10329398432885674,-0.045052853314617745,0.0,0.0,0.0,0.6333333333333333,0.617777777777778,0.5466666666666666,0.6222222222222222,0.7333333333333333,0.8022222222222222,0.9266666666666667,0.9933333333333334,0.617777777777778,0.1760797342192691,0.6333333333333333,0.08637873754152824,0.7672518518518519,0.5307777777777778,0.9467777777777777,0.7368777777777777,0.53825,0.9100000000000001
F5,MonkeyB_Session11,Object1,Event1,-0.2,0.8,4,50,15,15,14,4,4,0.8592610837113063,0.707764724303837,0.7448880714756317,0.7194453199006066,0.03056413073392301,0.10691683930982954,2.6760051151431558e-17,4.9775400139926127e-17,9.833479167299154e-17,0.6333333333333333,0.7088888888888889,0.7586666666666666,0.8516666666666667,0.506,0.5666666666666668,0.8866666666666667,0.8888888888888888,0.7088888888888889,0.04318936877076412,0.6333333333333333,0.08305647840531562,0.7925592592592593,0.5856944444444445,0.9433333333333335,0.7334666666666667,0.5539666666666666,0.8890499999999999
F5,MonkeyB_Session11,Object1,Event3,-0.8,0.6,4,70,15,15,14,4,4,1.152139581741927,0.7294109221009817,1.162985987194837,0.7398159554039366,-0.0015434837438218657,-0.04267451313354287,5.240354688743978e-18,1.3827352717054658e-17,2.8169414396347124e-18,0.8046666666666665,0.9111111111111111,0.4973333333333334,0.45777777777777784,0.9246666666666666,0.9966666666666666,0.9566666666666666,0.9977777777777778,0.9111111111111111,0.0033222591362126247,0.8046666666666665,0.0033222591362126247,0.9469481481481481,0.8643333333333334,1.0,0.8659866666666667,0.7289166666666665,0.9674
F5,MonkeyB_Session11,Object2,Event1,-0.2,0.8,4,50,15,15,15,4,4,0.8210327761638859,0.7081591416250432,0.7513936440312393,0.7192298627907889,0.10519527063622404,0.008639733336229085,5.604910542791779e-18,5.894315018602888e-17,7.630134518700556e-17,0.56,0.5733333333333334,0.30666666666666664,0.2244444444444445,0.64,0.6977777777777778,0.8800000000000001,0.92,0.5733333333333334,0.3488372093023256,0.56,0.2956810631229236,0.7006962962962964,0.45627777777777784,0.8856111111111111,0.6452555555555555,0.4440833333333333,0.8117499999999999
F5,MonkeyB_Session11,Object2,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.0232026910709742,0.7709494061108839,0.9730542342593663,0.7868963738811158,0.16437460823298225,0.016187286266900455,6.853131754385539e-18,1.9477206640533546e-17,6.277164215869522e-17,0.8866666666666667,0.9266666666666667,0.5666666666666668,0.5800000000000001,0.9166666666666667,0.9733333333333334,0.86,0.9644444444444444,0.9266666666666667,0.0033222591362126247,0.8866666666666667,0.0033222591362126247,0.9505925925925927,0.8609444444444445,1.0,0.8899444444444445,0.7466666666666667,0.9933333333333334
F5,MonkeyB_Session11,Object3,Event1,-0.2,0.8,4,50,15,15,15,4,4,0.8825966422941031,0.705192783760298,0.8143209610833648,0.715849944403521,-0.11249106260015031,0.08707663454617734,4.18184415429184e-17,2.4746224641535504e-17,4.1710916094678014e-17,0.62,0.6355555555555555,0.6199999999999999,0.6466666666666667,0.5499999999999999,0.56,0.9333333333333335,0.9822222222222223,0.6355555555555555,0.1461794019933555,0.62,0.08305647840531562,0.7100444444444444,0.4030555555555556,0.9335555555555554,0.6668888888888889,0.44,0.8650833333333333
F5,MonkeyB_Session11,Object3,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.0823274481772394,0.7400488149843847,1.0763844768576494,0.7527114706612099,0.025994345853785978,-0.017813160275814525,3.1570205861166183e-17,7.445823626259518e-17,7.311128843209434e-18,0.68,0.757777777777778,0.5,0.53,0.7966666666666667,0.9533333333333333,0.94,0.9888888888888888,0.757777777777778,0.023255813953488372,0.68,0.03986710963455149,0.8256666666666667,0.6543888888888889,0.963388888888889,0.7486222222222222,0.5682499999999999,0.9084166666666667
F5,MonkeyB_Session12,Object1,Event1,-0.2,0.8,4,50,15,15,15,4,4,0.771838117036961,0.6710389131198293,0.842816292542376,0.6819952049887028,0.00876849676271064,0.17934909776395855,2.240956181747009e-17,8.855974962627441e-18,5.044738179555095e-18,0.5366666666666666,0.5555555555555557,0.5633333333333332,0.5355555555555556,0.45,0.528888888888889,0.78,0.9066666666666666,0.5555555555555557,0.37209302325581395,0.5366666666666666,0.3654485049833887,0.6662962962962964,0.3597777777777778,0.8803333333333331,0.6331222222222221,0.42983333333333335,0.8250833333333332
F5,MonkeyB_Session12,Object1,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.1967453962392594,0.6263716880897893,1.196319764984254,0.6385751943815378,-0.005172590997803968,-0.059864184678180096,8.814382265691542e-18,6.433966751714826e-18,2.7119084492939154e-17,0.8266666666666665,0.9177777777777778,0.6099999999999999,0.6711111111111111,0.8666666666666667,0.9822222222222223,1.0,1.0,0.9177777777777778,0.0033222591362126247,0.8266666666666665,0.0033222591362126247,0.9291407407407407,0.8110000000000002,1.0,0.8575555555555555,0.7149166666666666,0.9617499999999999
F5,MonkeyB_Session12,Object2,Event1,-0.2,0.8,4,50,15,15,15,4,4,0.7521341452287129,0.6691089543005724,0.6986448081357896,0.6787337652905151,-0.1275324081454815,-0.03570770272553409,5.5322787317834984e-17,3.4987266100064383e-17,3.1286774124531955e-17,0.5333333333333333,0.52,0.5933333333333333,0.6022222222222223,0.5166666666666666,0.46,0.6833333333333331,0.728888888888889,0.52,0.43521594684385384,0.5333333333333333,0.37209302325581395,0.636037037037037,0.3275,0.8811666666666665,0.6170666666666667,0.38158333333333333,0.8152499999999998
F5,MonkeyB_Session12,Object2,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.0097834505843613,0.6358098829647792,1.0447445928500962,0.6483218293616994,0.0399957471925838,0.12904165404391185,2.736810159725185e-17,4.033662694816702e-17,2.784613477429325e-17,0.6800000000000002,0.7733333333333333,0.51,0.4866666666666667,0.7466666666666667,0.831111111111111,0.9566666666666666,0.9933333333333334,0.7733333333333333,0.016611295681063124,0.6800000000000002,0.03322259136212625,0.8152666666666668,0.6443333333333333,0.9590555555555554,0.7280555555555556,0.5663333333333334,0.8817499999999999
F5,MonkeyB_Session12,Object3,Event1,-0.2,0.8,4,50,15,15,15,4,4,0.7806961600910582,0.655379228439952,0.7545839234547445,0.6635739552615925,-0.04210845461455177,-0.02542526464697377,3.0775058989637953e-17,1.1814748527306156e-16,3.977897716779946e-17,0.5433333333333333,0.5177777777777778,0.6066666666666667,0.7022222222222223,0.5766666666666667,0.5755555555555556,0.64,0.6622222222222222,0.5177777777777778,0.47840531561461797,0.5433333333333333,0.3588039867109635,0.6430148148148148,0.3575555555555555,0.8612777777777777,0.6132222222222222,0.39824999999999994,0.7868333333333333
F5,MonkeyB_Session12,Object3,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.1331110578617036,0.5879171424754497,1.1434756665159223,0.5998800953626447,0.11613771600644748,0.010936249182473731,3.3137164245651285e-17,1.007459364661649e-17,1.6121857321199063e-17,0.7866666666666668,0.8311111111111111,0.5466666666666665,0.6866666666666668,0.7766666666666667,0.8222222222222222,1.0,1.0,0.8311111111111111,0.006644518272425249,0.7866666666666668,0.0033222591362126247,0.8557703703703703,0.6362777777777779,0.9878333333333332,0.8029333333333333,0.6231666666666665,0.9489166666666662
F5,MonkeyC_Session02,Object1,Event1,-0.2,0.8,4,50,15,14,15,4,4,1.1755961796990368,0.6608369289951832,1.1470120706790126,0.6686196180032176,-0.1787988108895165,-0.09461139110409653,9.934278527414561e-17,3.014942862533945e-17,1.4754149999005215e-16,0.44666666666666666,0.4177777777777778,0.5833333333333334,0.5911111111111111,0.45866666666666667,0.37888888888888894,1.0,1.0,0.4177777777777778,0.7408637873754153,0.44666666666666666,0.6976744186046512,0.6158777777777779,0.33077777777777784,0.8655555555555544,0.5940377777777777,0.38755,0.8122833333333328
F5,MonkeyC_Session02,Object1,Event3,-0.8,0.6,4,70,15,14,15,4,4,1.0378943602107444,0.5741219658178238,1.038606913651815,0.5816709317224864,0.027642365924001308,0.018321291644396463,0.0,7.744532377260577e-18,3.798765625027621e-18,0.5046666666666667,0.49111111111111116,0.5013333333333334,0.5733333333333334,0.604,0.6477777777777779,1.0,1.0,0.49111111111111116,0.5514950166112956,0.5046666666666667,0.5182724252491694,0.6461333333333334,0.35188888888888886,0.8516944444444444,0.6324777777777778,0.43621666666666664,0.7994999999999999
F5,MonkeyC_Session02,Object2,Event1,-0.2,0.8,4,50,15,15,15,4,4,1.268283495452489,0.5367528199548186,1.2796155588997145,0.5446152459263787,0.2284795961842201,0.15184754233623832,5.1992390869239985e-17,8.33646146333736e-17,3.020420744406152e-17,0.4066666666666666,0.39777777777777784,0.5733333333333334,0.5755555555555556,0.40333333333333327,0.3844444444444445,1.0,1.0,0.39777777777777784,0.760797342192691,0.4066666666666666,0.8504983388704319,0.5908296296296297,0.29661111111111116,0.8056111111111111,0.5426777777777778,0.3449166666666666,0.7133333333333333
F5,MonkeyC_Session02,Object2,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.345007808212653,0.49033568640916364,1.2955265673035732,0.4993790598357676,0.0010734700274144747,0.037612268787637,5.851744437808895e-17,1.3898148972685705e-18,1.7181158476571683e-17,0.5900000000000001,0.6088888888888889,0.30333333333333334,0.22555555555555556,0.6633333333333333,0.7577777777777777,1.0,1.0,0.6088888888888889,0.2159468438538206,0.5900000000000001,0.21262458471760798,0.6876814814814814,0.4196666666666667,0.9102777777777774,0.6631777777777778,0.4533333333333333,0.85
F5,MonkeyC_Session02,Object3,Event1,-0.2,0.8,4,50,15,15,15,4,4,1.1557247733045979,0.5799038221456282,1.149727511730027,0.5858544937507311,0.0464073605179528,0.035985112517331816,6.128507785156101e-17,6.118130884127833e-17,3.811878681291553e-18,0.48999999999999994,0.5466666666666666,0.51,0.5911111111111113,0.5366666666666666,0.5844444444444444,0.9633333333333334,0.9755555555555556,0.5466666666666666,0.37209302325581395,0.48999999999999994,0.5614617940199336,0.6461851851851852,0.37172222222222223,0.8589444444444444,0.5974222222222222,0.39999999999999997,0.8052499999999998
F5,MonkeyC_Session02,Object3,Event3,-0.8,0.6,4,70,15,15,15,4,4,1.4099789764027002,0.5195512327758721,1.3955695787197633,0.5265990384704414,0.0007352508926416702,0.030593581448365433,3.3983426789894147e-17,1.3045526781720227e-17,3.1188604060768315e-17,0.5133333333333333,0.5755555555555556,0.3,0.18666666666666665,0.7900000000000001,0.8388888888888889,1.0,1.0,0.5755555555555556,0.3122923588039867,0.5133333333333333,0.4684385382059801,0.6568074074074074,0.4121666666666667,0.8444444444444444,0.6147666666666667,0.41824999999999996,0.7950833333333333
F5,MonkeyC_Session06,Object1,Event1,-0.2,0.8,9,50,15,20,15,8,8,1.17642978413969,0.9356309952690961,1.2475293937790481,0.9461176451962892,0.0208982974583029,-0.013565606448725842,1.4901161193847656e-08,1.4901161193847656e-08,0.0,0.44,0.4633333333333334,0.4914285714285713,0.47,0.42285714285714276,0.4100000000000001,0.9828571428571429,1.0,0.4633333333333334,0.6112956810631229,0.44,0.8073089700996677,0.6761722222222223,0.40816666666666673,0.8942083333333334,0.6443714285714286,0.46271428571428563,0.8342857142857143
F5,MonkeyC_Session06,Object1,Event3,-0.8,0.6,9,70,15,20,15,8,8,1.6091642389857335,0.9393427692689134,1.677820544626238,0.9607862257038388,-0.024110515426217376,0.03513974608821566,3.6500241499888574e-08,0.0,0.0,0.6571428571428573,0.645,0.5028571428571428,0.49166666666666664,0.6714285714285714,0.6966666666666668,1.0,1.0,0.645,0.11627906976744186,0.6571428571428573,0.053156146179401995,0.7904388888888889,0.5907916666666666,0.9692916666666666,0.7551619047619047,0.5869285714285715,0.9058571428571427
F5,MonkeyC_Session06,Object2,Event1,-0.2,0.8,9,50,15,20,15,8,8,1.185119868911212,0.9253603107139833,1.1560628591492736,0.9343816658571968,0.03948636070932667,0.031053809511443944,2.580956827951785e-08,0.0,0.0,0.6428571428571428,0.6549999999999998,0.5628571428571428,0.5383333333333333,0.6542857142857141,0.7000000000000002,0.9428571428571427,0.9849999999999999,0.6549999999999998,0.10631229235880399,0.6428571428571428,0.06312292358803986,0.7824388888888889,0.59325,0.9462083333333331,0.7434,0.5827142857142857,0.8971428571428572
F5,MonkeyC_Session06,Object2,Event3,-0.8,0.6,9,70,15,20,15,8,8,1.8145555143062067,0.8043818811466011,1.852658349664257,0.8174607743984449,0.06548651936571369,0.16154279318703635,0.0,0.0,0.0,0.6485714285714286,0.6666666666666667,0.5057142857142857,0.4916666666666667,0.6085714285714285,0.7066666666666666,1.0,1.0,0.6666666666666667,0.06312292358803986,0.6485714285714286,0.046511627906976744,0.7847055555555557,0.5698333333333334,0.9758749999999999,0.7480285714285714,0.5655714285714285,0.918785714285714
F5,MonkeyC_Session06,Object3,Event1,-0.2,0.8,9,50,15,20,15,8,8,1.1828841237086705,0.9487798353267176,1.1916566175959362,0.9597929919488479,0.0003503058263878785,0.050081608023338005,0.0,0.0,0.0,0.46285714285714286,0.4333333333333333,0.6028571428571429,0.6783333333333332,0.4257142857142857,0.37166666666666665,0.9628571428571427,1.0,0.4333333333333333,0.7275747508305648,0.46285714285714286,0.7441860465116279,0.6393666666666666,0.353875,0.8687499999999997,0.6272952380952381,0.4325,0.8144285714285713
F5,MonkeyC_Session06,Object3,Event3,-0.8,0.6,9,70,15,20,15,8,8,1.6483596485891334,0.9168948311156864,1.701515216277217,0.9332051410381743,-0.023419643200745213,-0.039695288269446675,0.0,0.0,0.0,0.5742857142857143,0.5766666666666667,0.6142857142857143,0.6733333333333335,0.5742857142857143,0.5666666666666667,1.0,1.0,0.5766666666666667,0.2425249169435216,0.5742857142857143,0.21262458471760798,0.7472722222222222,0.47658333333333336,0.9666666666666667,0.7237523809523808,0.5169999999999999,0.9114285714285714
